"source_id","file_id","team","period","score"
2017,9743,"Nebraska",2,8
2017,9743,"Nebraska",3,10
2017,9743,"Nebraska",4,21
2017,9722,"Maryland",1,37
2017,9722,"Maryland",2,17
2017,9722,"Maryland",3,21
2017,9722,"Maryland",4,22
2017,9722,"Mount St. Mary's",1,6
2017,9722,"Mount St. Mary's",2,17
2017,9722,"Mount St. Mary's",3,14
2017,9722,"Mount St. Mary's",4,20
2017,9734,"Maryland",1,23
2017,9734,"Maryland",2,18
2017,9734,"Maryland",3,21
2017,9734,"Maryland",4,26
2017,9734,"Rutgers",1,10
2017,9734,"Rutgers",2,19
2017,9734,"Rutgers",3,11
2017,9734,"Rutgers",4,20
2017,9718,"Kennesaw State",1,8
2017,9718,"Kennesaw State",2,7
2017,9718,"Kennesaw State",3,13
2017,9718,"Kennesaw State",4,7
2017,9718,"Maryland",1,22
2017,9718,"Maryland",2,25
2017,9718,"Maryland",3,20
2017,9718,"Maryland",4,22
2017,9744,"Ohio State",1,17
2017,9744,"Ohio State",2,27
2017,9744,"Ohio State",3,13
2017,9744,"Ohio State",4,22
2017,9744,"Maryland",1,22
2017,9744,"Maryland",2,9
2017,9744,"Maryland",3,18
2017,9744,"Maryland",4,20
2017,9713,"Maryland",1,14
2017,9713,"Maryland",2,30
2017,9713,"Maryland",3,30
2017,9713,"Maryland",4,17
2017,9713,"Albany",1,14
2017,9713,"Albany",2,4
2017,9713,"Albany",3,19
2017,9713,"Albany",4,21
2017,9729,"Wisconsin",1,7
2017,9729,"Wisconsin",2,11
2017,9729,"Wisconsin",3,9
2017,9729,"Wisconsin",4,17
2017,9729,"Maryland",1,15
2017,9729,"Maryland",2,22
2017,9729,"Maryland",3,17
2017,9729,"Maryland",4,17
2017,9733,"Northwestern",1,23
2017,9733,"Northwestern",2,10
2017,9733,"Northwestern",3,14
2017,9733,"Northwestern",4,18
2017,9733,"Maryland",1,26
2017,9733,"Maryland",2,15
2017,9733,"Maryland",3,11
2017,9733,"Maryland",4,16
2017,9725,"Coppin State",1,13
2017,9725,"Coppin State",2,12
2017,9725,"Coppin State",3,4
2017,9725,"Coppin State",4,20
2017,9725,"Maryland",1,31
2017,9725,"Maryland",2,35
2017,9725,"Maryland",3,29
2017,9725,"Maryland",4,18
2017,9724,"Maryland",1,22
2017,9724,"Maryland",2,32
2017,9724,"Maryland",3,26
2017,9724,"Maryland",4,34
2017,9724,"Loyola",1,8
2017,9724,"Loyola",2,12
2017,9724,"Loyola",3,14
2017,9724,"Loyola",4,11
2017,9732,"Maryland",1,27
2017,9732,"Maryland",2,23
2017,9732,"Maryland",3,21
2017,9732,"Maryland",4,28
2017,9732,"Ohio State",1,19
2017,9732,"Ohio State",2,16
2017,9732,"Ohio State",3,19
2017,9732,"Ohio State",4,15
2017,9728,"Maryland",1,31
2017,9728,"Maryland",2,18
2017,9728,"Maryland",3,12
2017,9728,"Maryland",4,19
2017,9728,"Iowa",1,17
2017,9728,"Iowa",2,21
2017,9728,"Iowa",3,8
2017,9728,"Iowa",4,18
"2017","9745","Maryland",1,17
"2017","9745","Maryland",2,14
"2017","9745","Maryland",3,22
"2017","9745","Maryland",4,24
"2017","9745","Princeton",1,11
"2017","9745","Princeton",2,15
"2017","9745","Princeton",3,10
"2017","9745","Princeton",4,21
