"source_id","file_id","period","clock_seconds","time_remaining","player_out_number","player_out_name","player_in_number","player_in_name","maryland_score","opponent_score","score_diff","narrative"
"2023-24","16458",2,600,"10:00","20","Hawa Doumbouya","14","Allie Kubek",0,0,0,"05 Brinae Alexander OUT; 20 Hawa Doumbouya OUT; 13 Faith Masonius IN; 14 Allie Kubek IN"
"2023-24","16458",2,443,"07:23","11","Jakia Brown-Turner","24","Bri McDaniel",0,0,0,"11 Jakia Brown-Turner OUT; 24 Bri McDaniel IN"
"2023-24","16458",2,381,"06:21","14","Allie Kubek","11","Jakia Brown-Turner",0,0,0,"14 Allie Kubek OUT; 11 Jakia Brown-Turner IN"
"2023-24","16458",2,336,"05:36","00","Shyanne Sellers","05","Brinae Alexander",0,0,0,"00 Shyanne Sellers OUT; 05 Brinae Alexander IN"
"2023-24","16458",2,312,"05:12","11","Jakia Brown-Turner","14","Allie Kubek",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek IN"
"2023-24","16458",2,194,"03:14","24","Bri McDaniel","00","Shyanne Sellers",0,0,0,"24 Bri McDaniel OUT; 00 Shyanne Sellers IN"
"2023-24","16458",2,38,"00:38","14","Allie Kubek","24","Bri McDaniel",0,0,0,"14 Allie Kubek OUT; 24 Bri McDaniel IN"
"2023-24","16458",2,8,"00:08","24","Bri McDaniel","02","Riley Nelson",0,0,0,"24 Bri McDaniel OUT; 02 Riley Nelson IN"
"2023-24","16458",3,600,"10:00","02","Riley Nelson","11","Jakia Brown-Turner",0,0,0,"02 Riley Nelson OUT; 11 Jakia Brown-Turner IN"
"2023-24","16458",3,470,"07:50","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16458",3,392,"06:32","03","Lavender Briggs","24","Bri McDaniel",0,0,0,"03 Lavender Briggs OUT; 24 Bri McDaniel IN"
"2023-24","16458",3,358,"05:58","11","Jakia Brown-Turner","03","Lavender Briggs",0,0,0,"11 Jakia Brown-Turner OUT; 03 Lavender Briggs IN"
"2023-24","16458",3,326,"05:26","05","Brinae Alexander","13","Faith Masonius",0,0,0,"05 Brinae Alexander OUT; 13 Faith Masonius IN"
"2023-24","16458",3,282,"04:42","24","Bri McDaniel","11","Jakia Brown-Turner",0,0,0,"24 Bri McDaniel OUT; 11 Jakia Brown-Turner IN"
"2023-24","16458",3,235,"03:55","03","Lavender Briggs","05","Brinae Alexander",0,0,0,"03 Lavender Briggs OUT; 05 Brinae Alexander IN"
"2023-24","16458",3,221,"03:41","11","Jakia Brown-Turner","24","Bri McDaniel",0,0,0,"11 Jakia Brown-Turner OUT; 24 Bri McDaniel IN"
"2023-24","16458",3,131,"02:11","13","Faith Masonius","21","Emma Chardon",0,0,0,"13 Faith Masonius OUT; 21 Emma Chardon IN"
"2023-24","16458",3,51,"00:51","14","Allie Kubek","13","Faith Masonius",0,0,0,"14 Allie Kubek OUT; 13 Faith Masonius IN"
"2023-24","16458",3,21,"00:21","00","Shyanne Sellers","03","Lavender Briggs",0,0,0,"00 Shyanne Sellers OUT; 03 Lavender Briggs IN"
"2023-24","16458",4,600,"10:00","21","Emma Chardon","00","Shyanne Sellers",0,0,0,"21 Emma Chardon OUT; 24 Bri McDaniel OUT; 00 Shyanne Sellers IN; 11 Jakia Brown-Turner IN"
"2023-24","16458",4,600,"10:00","24","Bri McDaniel","11","Jakia Brown-Turner",0,0,0,"21 Emma Chardon OUT; 24 Bri McDaniel OUT; 00 Shyanne Sellers IN; 11 Jakia Brown-Turner IN"
"2023-24","16458",4,531,"08:51","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16458",4,479,"07:59","11","Jakia Brown-Turner","13","Faith Masonius",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek OUT; 13 Faith Masonius IN; 24 Bri McDaniel IN"
"2023-24","16458",4,479,"07:59","14","Allie Kubek","24","Bri McDaniel",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek OUT; 13 Faith Masonius IN; 24 Bri McDaniel IN"
"2023-24","16458",4,465,"07:45","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16458",4,409,"06:49","03","Lavender Briggs","02","Riley Nelson",0,0,0,"03 Lavender Briggs OUT; 02 Riley Nelson IN"
"2023-24","16458",4,331,"05:31","24","Bri McDaniel","11","Jakia Brown-Turner",0,0,0,"24 Bri McDaniel OUT; 11 Jakia Brown-Turner IN"
"2023-24","16458",4,269,"04:29","00","Shyanne Sellers","13","Faith Masonius",0,0,0,"00 Shyanne Sellers OUT; 13 Faith Masonius IN"
"2023-24","16458",4,226,"03:46","14","Allie Kubek","21","Emma Chardon",0,0,0,"14 Allie Kubek OUT; 21 Emma Chardon IN"
"2023-24","16458",4,138,"02:18","11","Jakia Brown-Turner","34","Emily Fisher",0,0,0,"11 Jakia Brown-Turner OUT; 34 Emily Fisher IN"
"2023-24","16458",4,34,"00:34","05","Brinae Alexander","20","Hawa Doumbouya",0,0,0,"05 Brinae Alexander OUT; 20 Hawa Doumbouya IN"
"2023-24","16459",1,378,"06:18","05","Brinae Alexander","14","Allie Kubek",0,0,0,"05 Brinae Alexander OUT; 13 Faith Masonius OUT; 14 Allie Kubek IN; 24 Bri McDaniel IN"
"2023-24","16459",1,378,"06:18","13","Faith Masonius","24","Bri McDaniel",0,0,0,"05 Brinae Alexander OUT; 13 Faith Masonius OUT; 14 Allie Kubek IN; 24 Bri McDaniel IN"
"2023-24","16459",1,237,"03:57","24","Bri McDaniel","05","Brinae Alexander",0,0,0,"24 Bri McDaniel OUT; 05 Brinae Alexander IN"
"2023-24","16459",1,88,"01:28","03","Lavender Briggs","02","Riley Nelson",0,0,0,"03 Lavender Briggs OUT; 02 Riley Nelson IN"
"2023-24","16459",1,28,"00:28","14","Allie Kubek","13","Faith Masonius",0,0,0,"14 Allie Kubek OUT; 13 Faith Masonius IN"
"2023-24","16459",2,600,"10:00","02","Riley Nelson","24","Bri McDaniel",0,0,0,"02 Riley Nelson OUT; 24 Bri McDaniel IN"
"2023-24","16459",2,535,"08:55","24","Bri McDaniel","03","Lavender Briggs",0,0,0,"24 Bri McDaniel OUT; 03 Lavender Briggs IN"
"2023-24","16459",2,460,"07:40","05","Brinae Alexander","14","Allie Kubek",0,0,0,"05 Brinae Alexander OUT; 14 Allie Kubek IN"
"2023-24","16459",2,298,"04:58","14","Allie Kubek","02","Riley Nelson",0,0,0,"14 Allie Kubek OUT; 02 Riley Nelson IN"
"2023-24","16459",2,238,"03:58","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16459",2,204,"03:24","02","Riley Nelson","21","Emma Chardon",0,0,0,"02 Riley Nelson OUT; 21 Emma Chardon IN; 03 Lavender Briggs OUT; 24 Bri McDaniel IN"
"2023-24","16459",2,204,"03:24","03","Lavender Briggs","24","Bri McDaniel",0,0,0,"02 Riley Nelson OUT; 21 Emma Chardon IN; 03 Lavender Briggs OUT; 24 Bri McDaniel IN"
"2023-24","16459",2,185,"03:05","00","Shyanne Sellers","13","Faith Masonius",0,0,0,"00 Shyanne Sellers OUT; 13 Faith Masonius IN"
"2023-24","16459",2,43,"00:43","14","Allie Kubek","03","Lavender Briggs",0,0,0,"14 Allie Kubek OUT; 03 Lavender Briggs IN"
"2023-24","16459",2,3,"00:03","24","Bri McDaniel","05","Brinae Alexander",0,0,0,"24 Bri McDaniel OUT; 05 Brinae Alexander IN"
"2023-24","16459",3,600,"10:00","21","Emma Chardon","00","Shyanne Sellers",0,0,0,"21 Emma Chardon OUT; 00 Shyanne Sellers IN"
"2023-24","16459",3,504,"08:24","03","Lavender Briggs","24","Bri McDaniel",0,0,0,"03 Lavender Briggs OUT; 24 Bri McDaniel IN"
"2023-24","16459",3,430,"07:10","24","Bri McDaniel","03","Lavender Briggs",0,0,0,"24 Bri McDaniel OUT; 03 Lavender Briggs IN"
"2023-24","16459",3,359,"05:59","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16459",3,314,"05:14","11","Jakia Brown-Turner","02","Riley Nelson",0,0,0,"11 Jakia Brown-Turner OUT; 02 Riley Nelson IN; 00 Shyanne Sellers OUT; 13 Faith Masonius IN"
"2023-24","16459",3,314,"05:14","00","Shyanne Sellers","13","Faith Masonius",0,0,0,"11 Jakia Brown-Turner OUT; 02 Riley Nelson IN; 00 Shyanne Sellers OUT; 13 Faith Masonius IN"
"2023-24","16459",3,267,"04:27","03","Lavender Briggs","11","Jakia Brown-Turner",0,0,0,"03 Lavender Briggs OUT; 11 Jakia Brown-Turner IN"
"2023-24","16459",3,248,"04:08","02","Riley Nelson","00","Shyanne Sellers",0,0,0,"02 Riley Nelson OUT; 00 Shyanne Sellers IN"
"2023-24","16459",3,173,"02:53","14","Allie Kubek","34","Emily Fisher",0,0,0,"14 Allie Kubek OUT; 34 Emily Fisher IN"
"2023-24","16459",4,600,"10:00","34","Emily Fisher","02","Riley Nelson",0,0,0,"34 Emily Fisher OUT; 02 Riley Nelson IN"
"2023-24","16459",4,583,"09:43","02","Riley Nelson","34","Emily Fisher",0,0,0,"02 Riley Nelson OUT; 34 Emily Fisher IN"
"2023-24","16459",4,450,"07:30","34","Emily Fisher","02","Riley Nelson",0,0,0,"34 Emily Fisher OUT; 02 Riley Nelson IN"
"2023-24","16459",4,422,"07:02","00","Shyanne Sellers","24","Bri McDaniel",0,0,0,"00 Shyanne Sellers OUT; 24 Bri McDaniel IN"
"2023-24","16459",4,357,"05:57","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16459",4,323,"05:23","11","Jakia Brown-Turner","00","Shyanne Sellers",0,0,0,"11 Jakia Brown-Turner OUT; 00 Shyanne Sellers IN"
"2023-24","16459",4,203,"03:23","05","Brinae Alexander","34","Emily Fisher",0,0,0,"05 Brinae Alexander OUT; 34 Emily Fisher IN"
"2023-24","16460",1,422,"07:02","05","Brinae Alexander","14","Allie Kubek",0,0,0,"05 Brinae Alexander OUT; 14 Allie Kubek IN"
"2023-24","16460",1,344,"05:44","11","Jakia Brown-Turner","02","Riley Nelson",0,0,0,"11 Jakia Brown-Turner OUT; 13 Faith Masonius OUT; 02 Riley Nelson IN; 24 Bri McDaniel IN"
"2023-24","16460",1,344,"05:44","13","Faith Masonius","24","Bri McDaniel",0,0,0,"11 Jakia Brown-Turner OUT; 13 Faith Masonius OUT; 02 Riley Nelson IN; 24 Bri McDaniel IN"
"2023-24","16460",1,263,"04:23","02","Riley Nelson","21","Emma Chardon",0,0,0,"02 Riley Nelson OUT; 21 Emma Chardon IN"
"2023-24","16460",1,192,"03:12","21","Emma Chardon","13","Faith Masonius",0,0,0,"21 Emma Chardon OUT; 24 Bri McDaniel OUT; 13 Faith Masonius IN; 34 Emily Fisher IN"
"2023-24","16460",1,192,"03:12","24","Bri McDaniel","34","Emily Fisher",0,0,0,"21 Emma Chardon OUT; 24 Bri McDaniel OUT; 13 Faith Masonius IN; 34 Emily Fisher IN"
"2023-24","16460",1,111,"01:51","34","Emily Fisher","11","Jakia Brown-Turner",0,0,0,"34 Emily Fisher OUT; 11 Jakia Brown-Turner IN"
"2023-24","16460",1,12,"00:12","00","Shyanne Sellers","24","Bri McDaniel",0,0,0,"00 Shyanne Sellers OUT; 24 Bri McDaniel IN"
"2023-24","16460",2,600,"10:00","13","Faith Masonius","05","Brinae Alexander",0,0,0,"13 Faith Masonius OUT; 05 Brinae Alexander IN"
"2023-24","16460",2,475,"07:55","03","Lavender Briggs","00","Shyanne Sellers",0,0,0,"03 Lavender Briggs OUT; 00 Shyanne Sellers IN"
"2023-24","16460",2,379,"06:19","11","Jakia Brown-Turner","02","Riley Nelson",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek OUT; 24 Bri McDaniel OUT; 02 Riley Nelson IN; 03 Lavender Briggs IN; 13 Faith Masonius IN"
"2023-24","16460",2,379,"06:19","14","Allie Kubek","03","Lavender Briggs",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek OUT; 24 Bri McDaniel OUT; 02 Riley Nelson IN; 03 Lavender Briggs IN; 13 Faith Masonius IN"
"2023-24","16460",2,379,"06:19","24","Bri McDaniel","13","Faith Masonius",0,0,0,"11 Jakia Brown-Turner OUT; 14 Allie Kubek OUT; 24 Bri McDaniel OUT; 02 Riley Nelson IN; 03 Lavender Briggs IN; 13 Faith Masonius IN"
"2023-24","16460",2,281,"04:41","05","Brinae Alexander","24","Bri McDaniel",0,0,0,"05 Brinae Alexander OUT; 24 Bri McDaniel IN"
"2023-24","16460",2,238,"03:58","13","Faith Masonius","20","Hawa Doumbouya",0,0,0,"13 Faith Masonius OUT; 20 Hawa Doumbouya IN"
"2023-24","16460",2,201,"03:21","02","Riley Nelson","11","Jakia Brown-Turner",0,0,0,"02 Riley Nelson OUT; 24 Bri McDaniel OUT; 11 Jakia Brown-Turner IN; 14 Allie Kubek IN"
"2023-24","16460",2,201,"03:21","24","Bri McDaniel","14","Allie Kubek",0,0,0,"02 Riley Nelson OUT; 24 Bri McDaniel OUT; 11 Jakia Brown-Turner IN; 14 Allie Kubek IN"
"2023-24","16460",2,165,"02:45","11","Jakia Brown-Turner","05","Brinae Alexander",0,0,0,"11 Jakia Brown-Turner OUT; 05 Brinae Alexander IN"
"2023-24","16460",2,110,"01:50","20","Hawa Doumbouya","13","Faith Masonius",0,0,0,"20 Hawa Doumbouya OUT; 13 Faith Masonius IN"
"2023-24","16460",2,70,"01:10","03","Lavender Briggs","02","Riley Nelson",0,0,0,"03 Lavender Briggs OUT; 02 Riley Nelson IN"
"2023-24","16460",2,34,"00:34","05","Brinae Alexander","21","Emma Chardon",0,0,0,"05 Brinae Alexander OUT; 21 Emma Chardon IN"
"2023-24","16460",3,600,"10:00","02","Riley Nelson","03","Lavender Briggs",0,0,0,"02 Riley Nelson OUT; 14 Allie Kubek OUT; 21 Emma Chardon OUT; 03 Lavender Briggs IN; 05 Brinae Alexander IN; 11 Jakia Brown-Turner IN"
"2023-24","16460",3,600,"10:00","14","Allie Kubek","05","Brinae Alexander",0,0,0,"02 Riley Nelson OUT; 14 Allie Kubek OUT; 21 Emma Chardon OUT; 03 Lavender Briggs IN; 05 Brinae Alexander IN; 11 Jakia Brown-Turner IN"
"2023-24","16460",3,600,"10:00","21","Emma Chardon","11","Jakia Brown-Turner",0,0,0,"02 Riley Nelson OUT; 14 Allie Kubek OUT; 21 Emma Chardon OUT; 03 Lavender Briggs IN; 05 Brinae Alexander IN; 11 Jakia Brown-Turner IN"
"2023-24","16460",3,495,"08:15","11","Jakia Brown-Turner","24","Bri McDaniel",0,0,0,"11 Jakia Brown-Turner OUT; 24 Bri McDaniel IN"
"2023-24","16460",3,455,"07:35","13","Faith Masonius","14","Allie Kubek",0,0,0,"13 Faith Masonius OUT; 14 Allie Kubek IN"
"2023-24","16460",3,346,"05:46","00","Shyanne Sellers","02","Riley Nelson",0,0,0,"00 Shyanne Sellers OUT; 02 Riley Nelson IN"
"2023-24","16460",3,296,"04:56","02","Riley Nelson","00","Shyanne Sellers",0,0,0,"02 Riley Nelson OUT; 03 Lavender Briggs OUT; 00 Shyanne Sellers IN; 11 Jakia Brown-Turner IN"
"2023-24","16460",3,296,"04:56","03","Lavender Briggs","11","Jakia Brown-Turner",0,0,0,"02 Riley Nelson OUT; 03 Lavender Briggs OUT; 00 Shyanne Sellers IN; 11 Jakia Brown-Turner IN"
"2023-24","16460",3,233,"03:53","24","Bri McDaniel","03","Lavender Briggs",0,0,0,"24 Bri McDaniel OUT; 03 Lavender Briggs IN"
"2023-24","16460",3,121,"02:01","05","Brinae Alexander","13","Faith Masonius",0,0,0,"05 Brinae Alexander OUT; 11 Jakia Brown-Turner OUT; 13 Faith Masonius IN; 24 Bri McDaniel IN"
"2023-24","16460",3,121,"02:01","11","Jakia Brown-Turner","24","Bri McDaniel",0,0,0,"05 Brinae Alexander OUT; 11 Jakia Brown-Turner OUT; 13 Faith Masonius IN; 24 Bri McDaniel IN"
