"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points"
2023,16464,"Maryland","Z. NUAKO",15,"G",1,"0-1",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0
2023,16464,"Maryland","H. DOUMBOUYA",20,"C",8,"3-3",100.0,"0-0",0.0,"0-0",0.0,2,0,1,0,2,6
2023,16464,"Maryland","E. CHARDON",21,"F",8,"0-0",0.0,"0-0",0.0,"2-2",100.0,0,0,0,0,0,2
2023,16464,"Maryland","M. SAREEN",30,"G",1,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,1,0,0,0,0
2023,16464,"Maryland","S. BOSTOCK",33,"G",8,"0-2",0.0,"0-0",0.0,"0-0",0.0,5,2,2,0,0,0
2023,16464,"Maryland","E. FISHER",34,"G",18,"1-3",33.3,"0-1",0.0,"0-0",0.0,7,2,1,0,1,2
2023,16464,"Niagara","C. HARTLEY",0,"G",20,"0-7",0.0,"0-2",0.0,"0-0",0.0,0,2,4,1,0,0
2023,16464,"Niagara","A. STRONG",10,"F",19,"3-7",42.9,"0-0",0.0,"0-0",0.0,7,0,5,1,0,6
2023,16464,"Niagara","D. STROTHER",13,"G",20,"2-8",25.0,"0-6",0.0,"0-0",0.0,1,0,4,0,0,4
2023,16464,"Niagara","L. PORTER",21,"G",14,"2-6",33.3,"2-5",40.0,"0-0",0.0,0,0,2,2,0,6
2023,16464,"Niagara","S. GLOVER",25,"F",25,"1-9",11.1,"0-0",0.0,"0-0",0.0,6,0,3,1,0,2
2023,16464,"Niagara","S. FIDDLER",1,"G",16,"2-4",50.0,"1-3",33.3,"0-0",0.0,1,3,1,0,0,5
2023,16464,"Niagara","L. ROE",3,"G",14,"1-3",33.3,"1-3",33.3,"0-2",0.0,2,0,1,0,0,3
2023,16464,"Niagara","A. HICKS",4,"G",23,"2-10",20.0,"0-4",0.0,"0-0",0.0,3,2,2,2,0,4
2023,16464,"Niagara","A. ROSSIGNOL",14,"F",19,"5-10",50.0,"0-0",0.0,"0-0",0.0,3,0,2,2,0,10
2023,16464,"Niagara","K. BUCKLEY",15,"F",13,"1-4",25.0,"0-0",0.0,"1-2",50.0,4,0,1,1,0,3
2023,16464,"Niagara","M. DICKERSON",20,"G",17,"0-2",0.0,"0-1",0.0,"1-2",50.0,3,1,1,0,0,1
2023,16465,"Maryland","S. SELLERS",0,"G",39,"8-18",44.4,"0-3",0.0,"12-16",75.0,13,5,3,2,0,28
2023,16465,"Maryland","B. ALEXANDER",5,"F",25,"4-10",40.0,"3-9",33.3,"1-2",50.0,4,2,3,0,0,12
2023,16465,"Maryland","J. BROWN-TURNER",11,"G",28,"3-11",27.3,"0-2",0.0,"1-2",50.0,2,2,1,1,0,7
2023,16465,"Maryland","A. KUBEK",14,"F",23,"2-4",50.0,"0-0",0.0,"2-2",100.0,9,0,3,0,0,6
2023,16465,"Maryland","B. MCDANIEL",24,"G",17,"3-7",42.9,"0-0",0.0,"3-3",100.0,2,0,3,0,0,9
2023,16465,"Maryland","R. NELSON",2,"G",7,"1-1",100.0,"1-1",100.0,"0-0",0.0,0,0,1,0,0,3
2023,16465,"Maryland","F. MASONIUS",13,"F",32,"5-10",50.0,"0-0",0.0,"5-6",83.3,5,3,3,1,1,15
2023,16465,"Maryland","E. FISHER",34,"G",29,"1-4",25.0,"0-0",0.0,"4-9",44.4,8,1,0,1,2,6
2023,16465,"George Mason","J. DOSTER",1,"C",10,"0-2",0.0,"0-0",0.0,"0-0",0.0,3,0,1,1,0,0
2023,16465,"George Mason","S. SMITH",4,"G",38,"7-18",38.9,"1-4",25.0,"6-9",66.7,3,4,6,3,0,21
2023,16465,"George Mason","N. MITCHELL",11,"F",35,"3-7",42.9,"2-3",66.7,"2-3",66.7,3,0,2,2,1,10
2023,16465,"George Mason","P. SUAREZ",14,"G",16,"2-3",66.7,"1-1",100.0,"0-0",0.0,2,3,4,0,0,5
2023,16465,"George Mason","T. HABIB",22,"G",28,"2-6",33.3,"0-1",0.0,"1-1",100.0,6,0,2,0,0,5
2023,16465,"George Mason","T. JAMESON",0,"G",26,"6-12",50.0,"4-8",50.0,"0-0",0.0,4,1,1,1,0,16
2023,16465,"George Mason","Z. WALTON",2,"F",36,"6-16",37.5,"0-2",0.0,"6-10",60.0,14,0,2,1,0,18
2023,16465,"George Mason","K. HARRIS",3,"G",11,"1-4",25.0,"0-2",0.0,"0-0",0.0,4,3,2,0,0,2
2023,16557,"Iowa St.","A. JACKSON",2,"G",14,"0-0",0.0,"0-0",0.0,"0-0",0.0,3,0,0,0,0,0
2023,16557,"Iowa St.","E. RYAN",11,"G",36,"5-10",50.0,"3-3",100.0,"5-6",83.3,2,14,5,1,0,18
2023,16557,"Iowa St.","H. BELANGER",13,"G",35,"3-7",42.9,"3-6",50.0,"1-2",50.0,2,1,0,0,1,10
2023,16557,"Iowa St.","A. BROWN",24,"F",28,"2-8",25.0,"0-4",0.0,"1-2",50.0,7,6,4,0,1,5
