source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2019,11720,3,394,22,Blair Watson,1,11,Taylor Mikesell,3PTR,3,23.0,42.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 22 Blair Watson Assist (1 Asst)
2019,11720,3,168,15,Ashley Owusu,4,22,Blair Watson,3PTR,3,32.0,50.0,22 Blair Watson 3PTR GOOD (11 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11720,3,34,15,Ashley Owusu,5,22,Blair Watson,3PTR,3,36.0,55.0,22 Blair Watson 3PTR GOOD (14 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11720,4,547,15,Ashley Owusu,6,22,Blair Watson,3PTR,3,38.0,58.0,22 Blair Watson 3PTR GOOD (17 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11720,4,455,01,Shakira Austin,1,22,Blair Watson,3PTR,3,40.0,61.0,22 Blair Watson 3PTR GOOD (20 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11720,4,222,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,49.0,68.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11720,4,155,13,Faith Masonius,3,15,Ashley Owusu,LAYUP,2,49.0,70.0,15 Ashley Owusu LAYUP GOOD (18 Pt); 13 Faith Masonius Assist (3 Asst)
2019,11721,1,338,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,6.0,10.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11721,1,294,22,Blair Watson,1,05,Kaila Charles,JUMPER,2,8.0,10.0,05 Kaila Charles JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11721,1,131,15,Ashley Owusu,1,14,Diamond Miller,3PTR,3,19.0,14.0,14 Diamond Miller 3PTR GOOD (5 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11721,1,90,05,Kaila Charles,2,15,Ashley Owusu,LAYUP,2,21.0,14.0,15 Ashley Owusu LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11721,1,54,15,Ashley Owusu,2,14,Diamond Miller,3PTR,3,24.0,14.0,14 Diamond Miller 3PTR GOOD (8 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11721,2,480,15,Ashley Owusu,3,05,Kaila Charles,LAYUP,2,30.0,19.0,05 Kaila Charles LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11721,2,340,15,Ashley Owusu,4,24,Stephanie Jones,JUMPER,2,36.0,27.0,24 Stephanie Jones JUMPER GOOD (6 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11721,3,91,01,Shakira Austin,1,05,Kaila Charles,JUMPER,2,59.0,50.0,05 Kaila Charles JUMPER GOOD (16 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11721,4,569,01,Shakira Austin,2,15,Ashley Owusu,JUMPER,2,63.0,55.0,15 Ashley Owusu JUMPER GOOD (12 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11721,4,436,01,Shakira Austin,3,15,Ashley Owusu,LAYUP,2,68.0,56.0,15 Ashley Owusu LAYUP GOOD (14 Pt); 01 Shakira Austin Assist (3 Asst)
2019,11721,4,315,22,Blair Watson,2,15,Ashley Owusu,LAYUP,2,72.0,60.0,15 Ashley Owusu LAYUP GOOD (16 Pt); 22 Blair Watson Assist (2 Asst)
2019,11721,4,113,14,Diamond Miller,1,22,Blair Watson,LAYUP,2,81.0,66.0,22 Blair Watson LAYUP GOOD (4 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11721,4,73,11,Taylor Mikesell,1,32,Sara Vujacic,3PTR,3,84.0,69.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11721,4,32,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,87.0,69.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11722,1,544,05,Kaila Charles,1,22,Blair Watson,LAYUP,2,4.0,0.0,22 Blair Watson LAYUP GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11722,1,476,05,Kaila Charles,2,24,Stephanie Jones,JUMPER,2,6.0,0.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11722,1,344,11,Taylor Mikesell,1,05,Kaila Charles,LAYUP,2,10.0,4.0,05 Kaila Charles LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11722,1,223,11,Taylor Mikesell,2,24,Stephanie Jones,LAYUP,2,14.0,9.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11722,2,543,22,Blair Watson,1,15,Ashley Owusu,LAYUP,2,18.0,18.0,15 Ashley Owusu LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11722,2,521,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,20.0,18.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11722,2,445,11,Taylor Mikesell,4,22,Blair Watson,LAYUP,2,24.0,18.0,22 Blair Watson LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11722,2,400,11,Taylor Mikesell,5,24,Stephanie Jones,JUMPER,2,28.0,18.0,24 Stephanie Jones JUMPER GOOD (10 Pt); 11 Taylor Mikesell Assist (5 Asst)
2019,11722,2,356,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,31.0,20.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11722,2,318,15,Ashley Owusu,2,11,Taylor Mikesell,3PTR,3,34.0,21.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11722,3,512,11,Taylor Mikesell,6,01,Shakira Austin,JUMPER,2,36.0,23.0,01 Shakira Austin JUMPER GOOD (4 Pt); 11 Taylor Mikesell Assist (6 Asst)
2019,11722,3,470,11,Taylor Mikesell,7,01,Shakira Austin,JUMPER,2,38.0,23.0,01 Shakira Austin JUMPER GOOD (6 Pt); 11 Taylor Mikesell Assist (7 Asst)
2019,11722,3,274,22,Blair Watson,2,01,Shakira Austin,LAYUP,2,46.0,31.0,01 Shakira Austin LAYUP GOOD (14 Pt); 22 Blair Watson Assist (2 Asst)
2019,11722,3,135,22,Blair Watson,3,15,Ashley Owusu,LAYUP,2,50.0,33.0,15 Ashley Owusu LAYUP GOOD (4 Pt); 22 Blair Watson Assist (3 Asst)
2019,11722,3,91,15,Ashley Owusu,3,11,Taylor Mikesell,3PTR,3,53.0,33.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11722,4,480,22,Blair Watson,4,11,Taylor Mikesell,3PTR,3,63.0,41.0,11 Taylor Mikesell 3PTR GOOD (14 Pt); 22 Blair Watson Assist (4 Asst)
2019,11722,4,394,22,Blair Watson,5,11,Taylor Mikesell,LAYUP,2,65.0,43.0,11 Taylor Mikesell LAYUP GOOD (16 Pt); 22 Blair Watson Assist (5 Asst)
2019,11722,4,257,22,Blair Watson,6,01,Shakira Austin,LAYUP,2,71.0,50.0,01 Shakira Austin LAYUP GOOD (21 Pt); 22 Blair Watson Assist (6 Asst)
2019,11722,4,172,11,Taylor Mikesell,8,05,Kaila Charles,LAYUP,2,74.0,54.0,05 Kaila Charles LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (8 Asst)
2019,11723,1,542,11,Taylor Mikesell,1,05,Kaila Charles,LAYUP,2,0.0,6.0,05 Kaila Charles LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11723,1,528,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,0.0,8.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11723,1,422,11,Taylor Mikesell,2,01,Shakira Austin,JUMPER,2,0.0,10.0,01 Shakira Austin JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11723,1,226,13,Faith Masonius,1,01,Shakira Austin,JUMPER,2,7.0,12.0,01 Shakira Austin JUMPER GOOD (4 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11723,2,526,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,16.0,24.0,05 Kaila Charles LAYUP GOOD (12 Pt); 22 Blair Watson Assist (2 Asst)
2019,11723,2,300,13,Faith Masonius,2,32,Sara Vujacic,3PTR,3,20.0,29.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 13 Faith Masonius Assist (2 Asst)
2019,11723,2,274,11,Taylor Mikesell,3,32,Sara Vujacic,3PTR,3,23.0,32.0,32 Sara Vujacic 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11723,3,513,01,Shakira Austin,1,14,Diamond Miller,JUMPER,2,29.0,42.0,14 Diamond Miller JUMPER GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11723,3,347,14,Diamond Miller,1,22,Blair Watson,3PTR,3,36.0,48.0,22 Blair Watson 3PTR GOOD (5 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11723,4,480,11,Taylor Mikesell,4,32,Sara Vujacic,3PTR,3,49.0,63.0,32 Sara Vujacic 3PTR GOOD (9 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11723,4,387,22,Blair Watson,3,01,Shakira Austin,LAYUP,2,49.0,67.0,01 Shakira Austin LAYUP GOOD (12 Pt); 22 Blair Watson Assist (3 Asst)
2019,11723,4,364,11,Taylor Mikesell,5,01,Shakira Austin,JUMPER,2,49.0,69.0,01 Shakira Austin JUMPER GOOD (14 Pt); 11 Taylor Mikesell Assist (5 Asst)
2019,11723,4,237,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,50.0,72.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11723,4,202,32,Sara Vujacic,1,05,Kaila Charles,LAYUP,2,52.0,74.0,05 Kaila Charles LAYUP GOOD (17 Pt); 32 Sara Vujacic Assist (1 Asst)
2019,11723,4,122,14,Diamond Miller,2,05,Kaila Charles,LAYUP,2,56.0,79.0,05 Kaila Charles LAYUP GOOD (20 Pt); 14 Diamond Miller Assist (2 Asst)
2019,11724,1,578,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,3.0,0.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11724,1,540,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,5.0,2.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11724,1,307,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,11.0,7.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11724,1,275,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,13.0,7.0,05 Kaila Charles LAYUP GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2019,11724,1,218,13,Faith Masonius,1,24,Stephanie Jones,LAYUP,2,15.0,9.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11724,2,319,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,22.0,20.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11724,2,202,14,Diamond Miller,1,24,Stephanie Jones,JUMPER,2,27.0,25.0,24 Stephanie Jones JUMPER GOOD (8 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11724,3,471,15,Ashley Owusu,2,22,Blair Watson,3PTR,3,34.0,32.0,22 Blair Watson 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11724,3,189,15,Ashley Owusu,3,05,Kaila Charles,LAYUP,2,42.0,39.0,05 Kaila Charles LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11724,3,169,15,Ashley Owusu,4,11,Taylor Mikesell,LAYUP,2,44.0,39.0,11 Taylor Mikesell LAYUP GOOD (10 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11724,4,375,05,Kaila Charles,2,13,Faith Masonius,JUMPER,2,52.0,46.0,13 Faith Masonius JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11724,4,105,15,Ashley Owusu,5,22,Blair Watson,3PTR,3,63.0,55.0,22 Blair Watson 3PTR GOOD (11 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11725,1,567,22,Blair Watson,1,11,Taylor Mikesell,3PTR,3,0.0,3.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2019,11725,1,388,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,5.0,8.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11725,1,260,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,6.0,12.0,05 Kaila Charles LAYUP GOOD (2 Pt); 22 Blair Watson Assist (2 Asst)
2019,11725,1,236,11,Taylor Mikesell,1,01,Shakira Austin,LAYUP,2,6.0,14.0,01 Shakira Austin LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11725,1,30,22,Blair Watson,3,24,Stephanie Jones,LAYUP,2,8.0,23.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (3 Asst)
2019,11725,2,574,14,Diamond Miller,1,01,Shakira Austin,LAYUP,2,8.0,25.0,01 Shakira Austin LAYUP GOOD (4 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11725,2,551,22,Blair Watson,4,01,Shakira Austin,LAYUP,2,9.0,27.0,01 Shakira Austin LAYUP GOOD (6 Pt); 22 Blair Watson Assist (4 Asst)
2019,11725,3,436,11,Taylor Mikesell,2,05,Kaila Charles,LAYUP,2,30.0,51.0,05 Kaila Charles LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11725,4,583,22,Blair Watson,5,01,Shakira Austin,JUMPER,2,46.0,61.0,01 Shakira Austin JUMPER GOOD (15 Pt); 22 Blair Watson Assist (5 Asst)
2019,11725,4,429,05,Kaila Charles,1,24,Stephanie Jones,LAYUP,2,52.0,69.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11725,4,218,22,Blair Watson,6,11,Taylor Mikesell,LAYUP,2,56.0,75.0,11 Taylor Mikesell LAYUP GOOD (13 Pt); 22 Blair Watson Assist (6 Asst)
2019,11725,4,196,22,Blair Watson,7,11,Taylor Mikesell,LAYUP,2,56.0,77.0,11 Taylor Mikesell LAYUP GOOD (15 Pt); 22 Blair Watson Assist (7 Asst)
2019,11725,4,146,13,Faith Masonius,1,24,Stephanie Jones,LAYUP,2,57.0,79.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11726,1,543,11,Taylor Mikesell,1,24,Stephanie Jones,LAYUP,2,2.0,0.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11726,1,404,11,Taylor Mikesell,2,01,Shakira Austin,JUMPER,2,7.0,8.0,01 Shakira Austin JUMPER GOOD (5 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11726,1,240,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,11.0,12.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11726,1,90,15,Ashley Owusu,2,05,Kaila Charles,LAYUP,2,17.0,12.0,05 Kaila Charles LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11726,1,46,15,Ashley Owusu,3,05,Kaila Charles,LAYUP,2,21.0,12.0,05 Kaila Charles LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11726,2,182,15,Ashley Owusu,4,11,Taylor Mikesell,3PTR,3,33.0,20.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11726,2,154,22,Blair Watson,1,11,Taylor Mikesell,LAYUP,2,35.0,20.0,11 Taylor Mikesell LAYUP GOOD (8 Pt); 22 Blair Watson Assist (1 Asst)
2019,11726,2,122,05,Kaila Charles,1,24,Stephanie Jones,LAYUP,2,38.0,20.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11726,2,49,05,Kaila Charles,2,15,Ashley Owusu,3PTR,3,43.0,20.0,15 Ashley Owusu 3PTR GOOD (9 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11726,2,27,15,Ashley Owusu,5,11,Taylor Mikesell,LAYUP,2,45.0,20.0,11 Taylor Mikesell LAYUP GOOD (11 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11726,3,569,05,Kaila Charles,3,11,Taylor Mikesell,LAYUP,2,49.0,22.0,11 Taylor Mikesell LAYUP GOOD (13 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11726,3,503,05,Kaila Charles,4,01,Shakira Austin,JUMPER,2,51.0,22.0,01 Shakira Austin JUMPER GOOD (10 Pt); 05 Kaila Charles Assist (4 Asst)
2019,11726,3,470,24,Stephanie Jones,1,11,Taylor Mikesell,JUMPER,2,53.0,24.0,11 Taylor Mikesell JUMPER GOOD (15 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11726,3,443,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,55.0,24.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11726,3,379,24,Stephanie Jones,2,11,Taylor Mikesell,3PTR,3,60.0,26.0,11 Taylor Mikesell 3PTR GOOD (18 Pt); 24 Stephanie Jones Assist (2 Asst)
2019,11726,3,351,15,Ashley Owusu,6,05,Kaila Charles,LAYUP,2,62.0,26.0,05 Kaila Charles LAYUP GOOD (17 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11726,3,321,14,Diamond Miller,1,15,Ashley Owusu,3PTR,3,65.0,26.0,15 Ashley Owusu 3PTR GOOD (14 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11726,3,279,11,Taylor Mikesell,4,14,Diamond Miller,3PTR,3,68.0,29.0,14 Diamond Miller 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11726,3,180,15,Ashley Owusu,7,13,Faith Masonius,JUMPER,2,70.0,33.0,13 Faith Masonius JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (7 Asst)
2019,11726,3,143,15,Ashley Owusu,8,11,Taylor Mikesell,3PTR,3,73.0,33.0,11 Taylor Mikesell 3PTR GOOD (21 Pt); 15 Ashley Owusu Assist (8 Asst)
2019,11726,3,19,11,Taylor Mikesell,5,13,Faith Masonius,3PTR,3,76.0,38.0,13 Faith Masonius 3PTR GOOD (5 Pt); 11 Taylor Mikesell Assist (5 Asst)
2019,11726,4,369,01,Shakira Austin,1,15,Ashley Owusu,JUMPER,2,87.0,47.0,15 Ashley Owusu JUMPER GOOD (18 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11727,1,505,11,Taylor Mikesell,1,05,Kaila Charles,JUMPER,2,0.0,2.0,05 Kaila Charles JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11727,1,445,11,Taylor Mikesell,2,14,Diamond Miller,LAYUP,2,5.0,4.0,14 Diamond Miller LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11727,1,169,22,Blair Watson,1,11,Taylor Mikesell,3PTR,3,15.0,13.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 22 Blair Watson Assist (1 Asst)
2019,11727,1,14,13,Faith Masonius,1,05,Kaila Charles,JUMPER,2,23.0,17.0,05 Kaila Charles JUMPER GOOD (8 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11727,1,0,05,Kaila Charles,1,14,Diamond Miller,JUMPER,2,23.0,19.0,14 Diamond Miller JUMPER GOOD (6 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11727,2,485,05,Kaila Charles,2,24,Stephanie Jones,JUMPER,2,29.0,23.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11727,2,376,15,Ashley Owusu,1,05,Kaila Charles,JUMPER,2,36.0,28.0,05 Kaila Charles JUMPER GOOD (11 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11727,3,397,15,Ashley Owusu,2,05,Kaila Charles,JUMPER,2,41.0,43.0,05 Kaila Charles JUMPER GOOD (15 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11727,3,363,22,Blair Watson,2,11,Taylor Mikesell,3PTR,3,41.0,46.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 22 Blair Watson Assist (2 Asst)
2019,11727,3,277,15,Ashley Owusu,3,05,Kaila Charles,LAYUP,2,43.0,50.0,05 Kaila Charles LAYUP GOOD (17 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11727,3,24,05,Kaila Charles,3,22,Blair Watson,3PTR,3,49.0,58.0,22 Blair Watson 3PTR GOOD (5 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11727,4,538,05,Kaila Charles,4,15,Ashley Owusu,JUMPER,2,52.0,60.0,15 Ashley Owusu JUMPER GOOD (13 Pt); 05 Kaila Charles Assist (4 Asst)
2019,11727,4,237,15,Ashley Owusu,4,05,Kaila Charles,JUMPER,2,61.0,68.0,05 Kaila Charles JUMPER GOOD (19 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11727,4,63,15,Ashley Owusu,5,05,Kaila Charles,JUMPER,2,67.0,77.0,05 Kaila Charles JUMPER GOOD (21 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11728,1,508,22,Blair Watson,1,01,Shakira Austin,LAYUP,2,4.0,0.0,01 Shakira Austin LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11728,1,343,22,Blair Watson,2,11,Taylor Mikesell,3PTR,3,12.0,4.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 22 Blair Watson Assist (2 Asst)
2019,11728,1,241,05,Kaila Charles,1,15,Ashley Owusu,3PTR,3,17.0,4.0,15 Ashley Owusu 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11728,1,208,15,Ashley Owusu,1,24,Stephanie Jones,LAYUP,2,19.0,6.0,24 Stephanie Jones LAYUP GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11728,1,171,15,Ashley Owusu,2,11,Taylor Mikesell,3PTR,3,22.0,8.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11728,1,65,15,Ashley Owusu,3,05,Kaila Charles,JUMPER,2,25.0,12.0,05 Kaila Charles JUMPER GOOD (10 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11728,2,550,15,Ashley Owusu,4,22,Blair Watson,3PTR,3,28.0,17.0,22 Blair Watson 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11728,2,411,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,33.0,19.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11728,2,365,15,Ashley Owusu,5,05,Kaila Charles,JUMPER,2,35.0,20.0,05 Kaila Charles JUMPER GOOD (12 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11728,3,527,05,Kaila Charles,2,24,Stephanie Jones,LAYUP,2,46.0,27.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11728,3,311,05,Kaila Charles,3,01,Shakira Austin,LAYUP,2,58.0,35.0,01 Shakira Austin LAYUP GOOD (10 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11728,3,199,15,Ashley Owusu,6,24,Stephanie Jones,LAYUP,2,60.0,37.0,24 Stephanie Jones LAYUP GOOD (12 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11728,3,108,15,Ashley Owusu,7,01,Shakira Austin,JUMPER,2,64.0,39.0,01 Shakira Austin JUMPER GOOD (12 Pt); 15 Ashley Owusu Assist (7 Asst)
2019,11728,4,521,15,Ashley Owusu,8,13,Faith Masonius,JUMPER,2,70.0,45.0,13 Faith Masonius JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (8 Asst)
2019,11728,4,95,15,Ashley Owusu,9,32,Sara Vujacic,3PTR,3,77.0,50.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (9 Asst)
2019,11729,1,394,01,Shakira Austin,1,15,Ashley Owusu,JUMPER,2,8.0,4.0,15 Ashley Owusu JUMPER GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11729,1,193,05,Kaila Charles,1,15,Ashley Owusu,JUMPER,2,15.0,8.0,15 Ashley Owusu JUMPER GOOD (6 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11729,1,178,14,Diamond Miller,1,11,Taylor Mikesell,3PTR,3,18.0,8.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11729,1,82,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,21.0,11.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11729,2,511,15,Ashley Owusu,2,24,Stephanie Jones,JUMPER,2,29.0,16.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11729,2,473,15,Ashley Owusu,3,11,Taylor Mikesell,3PTR,3,32.0,16.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11729,2,412,05,Kaila Charles,2,15,Ashley Owusu,LAYUP,2,34.0,16.0,15 Ashley Owusu LAYUP GOOD (12 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11729,2,179,15,Ashley Owusu,4,24,Stephanie Jones,LAYUP,2,39.0,20.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11729,2,109,01,Shakira Austin,2,24,Stephanie Jones,LAYUP,2,44.0,20.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11729,2,67,15,Ashley Owusu,5,14,Diamond Miller,LAYUP,2,46.0,23.0,14 Diamond Miller LAYUP GOOD (2 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11729,2,5,14,Diamond Miller,2,01,Shakira Austin,LAYUP,2,48.0,23.0,01 Shakira Austin LAYUP GOOD (2 Pt); 14 Diamond Miller Assist (2 Asst)
2019,11729,3,583,11,Taylor Mikesell,1,01,Shakira Austin,JUMPER,2,50.0,23.0,01 Shakira Austin JUMPER GOOD (4 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11729,3,371,15,Ashley Owusu,6,01,Shakira Austin,LAYUP,2,59.0,25.0,01 Shakira Austin LAYUP GOOD (13 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11729,3,342,15,Ashley Owusu,7,24,Stephanie Jones,LAYUP,2,61.0,25.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (7 Asst)
