"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2016-17","Brionna Jones","fg_makes",5,"2017-01-04","2017-01-07","9680","9681",1,0
"2016-17","Brionna Jones","fg_makes",5,"2017-01-14","2017-01-19","9683","9684",1,0
"2016-17","Brionna Jones","fg_makes",5,"2017-03-19","2017-03-19","9699","9699",0,0
"2016-17","Destiny Slocum","fg_makes",5,"2016-11-20","2016-11-20","9669","9669",0,0
"2016-17","Destiny Slocum","fg_makes",5,"2017-03-04","2017-03-04","9696","9696",0,0
"2016-17","Kaila Charles","fg_makes",5,"2017-02-05","2017-02-05","9689","9689",0,0
"2016-17","Kiah Gillespie","fg_makes",5,"2017-01-26","2017-02-05","9686","9689",1,0
"2016-17","Kiah Gillespie","fg_makes",5,"2017-02-09","2017-02-15","9690","9692",1,0
"2016-17","Kristen Confroy","fg_makes",5,"2016-12-04","2016-12-04","9673","9673",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",5,"2016-11-13","2016-11-13","9665","9665",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",5,"2016-11-20","2016-11-20","9669","9669",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",5,"2016-11-25","2016-11-25","9670","9670",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",5,"2017-01-14","2017-01-14","9683","9683",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",5,"2017-03-04","2017-03-04","9696","9696",0,0
"2016-17","Brianna Fraser","fg_misses",5,"2017-01-14","2017-01-22","9683","9685",1,0
"2016-17","Brianna Fraser","fg_misses",5,"2017-02-02","2017-02-02","9688","9688",0,0
"2016-17","Destiny Slocum","fg_misses",5,"2016-11-26","2016-11-26","9671","9671",0,0
"2016-17","Destiny Slocum","fg_misses",5,"2016-12-12","2016-12-12","9676","9676",0,0
"2016-17","Destiny Slocum","fg_misses",5,"2017-01-07","2017-01-07","9681","9681",0,0
"2016-17","Destiny Slocum","fg_misses",5,"2017-02-20","2017-02-20","9693","9693",0,0
"2016-17","Destiny Slocum","fg_misses",5,"2017-02-20","2017-02-26","9693","9694",1,0
"2016-17","Destiny Slocum","fg_misses",5,"2017-03-17","2017-03-17","9698","9698",0,0
"2016-17","Ieshia Small","fg_misses",5,"2017-02-05","2017-02-05","9689","9689",0,0
"2016-17","Ieshia Small","fg_misses",5,"2017-03-03","2017-03-17","9695","9698",1,0
"2016-17","Kaila Charles","fg_misses",5,"2017-03-25","2017-03-25","9700","9700",0,0
"2016-17","Kiah Gillespie","fg_misses",5,"2016-11-16","2016-11-16","9666","9666",0,0
"2016-17","Kiah Gillespie","fg_misses",5,"2016-11-25","2016-12-04","9670","9673",1,0
"2016-17","Kiah Gillespie","fg_misses",5,"2016-12-04","2016-12-06","9673","9674",1,0
"2016-17","Kristen Confroy","fg_misses",5,"2016-12-29","2017-01-01","9678","9679",1,0
"2016-17","Kristen Confroy","fg_misses",5,"2017-01-19","2017-01-22","9684","9685",1,0
"2016-17","Kristen Confroy","fg_misses",5,"2017-01-29","2017-02-02","9687","9688",1,0
"2016-17","S. Walker-Kimbrough","fg_misses",5,"2016-12-21","2016-12-29","9677","9678",1,0
"2016-17","S. Walker-Kimbrough","fg_misses",5,"2017-02-02","2017-02-02","9688","9688",0,0
"2016-17","S. Walker-Kimbrough","fg_misses",5,"2017-03-04","2017-03-04","9696","9696",0,0
"2016-17","S. Walker-Kimbrough","fg_misses",5,"2017-03-19","2017-03-19","9699","9699",0,0
"2016-17","Sarah Myers","fg_misses",5,"2017-01-04","2017-01-26","9680","9686",1,0
"2016-17","Stephanie Jones","fg_misses",5,"2017-02-12","2017-02-26","9691","9694",1,0
"2016-17","Ieshia Small","three_makes",5,"2017-01-29","2017-03-03","9687","9695",1,0
"2016-17","S. Walker-Kimbrough","three_makes",5,"2017-02-20","2017-02-26","9693","9694",1,0
"2016-17","S. Walker-Kimbrough","three_makes",5,"2017-03-03","2017-03-03","9695","9695",0,0
"2016-17","Blair Watson","fg_makes",4,"2016-11-18","2016-11-18","9668","9668",0,0
"2016-17","Brianna Fraser","fg_makes",4,"2016-12-08","2016-12-12","9675","9676",1,0
"2016-17","Brianna Fraser","fg_makes",4,"2016-12-21","2016-12-29","9677","9678",1,0
"2016-17","Brianna Fraser","fg_makes",4,"2017-02-12","2017-02-12","9691","9691",0,0
"2016-17","Brionna Jones","fg_makes",4,"2016-11-16","2016-11-18","9666","9668",1,0
"2016-17","Brionna Jones","fg_makes",4,"2016-11-18","2016-11-18","9668","9668",0,0
"2016-17","Brionna Jones","fg_makes",4,"2017-01-11","2017-01-11","9682","9682",0,0
"2016-17","Brionna Jones","fg_makes",4,"2017-02-20","2017-02-20","9693","9693",0,0
"2016-17","Brionna Jones","fg_makes",4,"2017-03-04","2017-03-05","9696","9697",1,0
"2016-17","Destiny Slocum","fg_makes",4,"2016-11-20","2016-11-25","9669","9670",1,0
"2016-17","Destiny Slocum","fg_makes",4,"2016-12-29","2016-12-29","9678","9678",0,0
"2016-17","Destiny Slocum","fg_makes",4,"2017-03-19","2017-03-19","9699","9699",0,0
"2016-17","Ieshia Small","fg_makes",4,"2016-12-06","2016-12-08","9674","9675",1,0
"2016-17","Ieshia Small","fg_makes",4,"2017-01-07","2017-01-07","9681","9681",0,0
"2016-17","Ieshia Small","fg_makes",4,"2017-02-15","2017-03-03","9692","9695",1,0
"2016-17","Ieshia Small","fg_makes",4,"2017-03-17","2017-03-17","9698","9698",0,0
"2016-17","Jenna Staiti","fg_makes",4,"2016-11-16","2016-11-18","9666","9668",1,0
"2016-17","Jenna Staiti","fg_makes",4,"2017-03-03","2017-03-17","9695","9698",1,0
"2016-17","Kaila Charles","fg_makes",4,"2016-11-20","2016-11-25","9669","9670",1,0
"2016-17","Kaila Charles","fg_makes",4,"2016-12-29","2016-12-29","9678","9678",0,0
"2016-17","Kaila Charles","fg_makes",4,"2017-01-26","2017-01-29","9686","9687",1,0
"2016-17","Kaila Charles","fg_makes",4,"2017-02-09","2017-02-12","9690","9691",1,0
"2016-17","Kiah Gillespie","fg_makes",4,"2016-11-16","2016-11-18","9666","9668",1,0
"2016-17","Kiah Gillespie","fg_makes",4,"2017-02-26","2017-02-26","9694","9694",0,0
"2016-17","Kristen Confroy","fg_makes",4,"2017-02-09","2017-02-12","9690","9691",1,0
"2016-17","S. Walker-Kimbrough","fg_makes",4,"2016-12-01","2016-12-01","9672","9672",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",4,"2016-12-08","2016-12-12","9675","9676",1,0
"2016-17","S. Walker-Kimbrough","fg_makes",4,"2017-02-20","2017-02-20","9693","9693",0,0
"2016-17","S. Walker-Kimbrough","fg_makes",4,"2017-02-26","2017-02-26","9694","9694",0,0
"2016-17","Stephanie Jones","fg_makes",4,"2016-12-12","2016-12-21","9676","9677",1,0
"2016-17","Stephanie Jones","fg_makes",4,"2017-01-04","2017-01-11","9680","9682",1,0
"2016-17","Stephanie Jones","fg_makes",4,"2017-02-02","2017-02-09","9688","9690",1,0
"2016-17","Destiny Slocum","three_makes",4,"2017-03-04","2017-03-04","9696","9696",0,0
"2016-17","Kristen Confroy","three_makes",4,"2016-12-04","2016-12-04","9673","9673",0,0
"2016-17","S. Walker-Kimbrough","three_makes",4,"2016-11-20","2016-11-20","9669","9669",0,0
"2016-17","S. Walker-Kimbrough","three_makes",4,"2017-02-12","2017-02-15","9691","9692",1,0
"2016-17","S. Walker-Kimbrough","three_makes",4,"2017-03-17","2017-03-19","9698","9699",1,0
"2016-17","Destiny Slocum","three_makes",3,"2016-11-13","2016-11-13","9665","9665",0,0
"2016-17","Destiny Slocum","three_makes",3,"2016-12-04","2016-12-04","9673","9673",0,0
"2016-17","Destiny Slocum","three_makes",3,"2016-12-29","2016-12-29","9678","9678",0,0
"2016-17","Destiny Slocum","three_makes",3,"2017-01-22","2017-01-22","9685","9685",0,0
"2016-17","Destiny Slocum","three_makes",3,"2017-01-29","2017-01-29","9687","9687",0,0
"2016-17","Destiny Slocum","three_makes",3,"2017-02-02","2017-02-05","9688","9689",1,0
"2016-17","Destiny Slocum","three_makes",3,"2017-03-05","2017-03-05","9697","9697",0,0
"2016-17","Destiny Slocum","three_makes",3,"2017-03-19","2017-03-19","9699","9699",0,0
"2016-17","Kristen Confroy","three_makes",3,"2016-12-12","2016-12-21","9676","9677",1,0
"2016-17","Kristen Confroy","three_makes",3,"2017-01-26","2017-01-29","9686","9687",1,0
"2016-17","Kristen Confroy","three_makes",3,"2017-03-05","2017-03-05","9697","9697",0,0
"2016-17","Kristen Confroy","three_makes",3,"2017-03-19","2017-03-19","9699","9699",0,0
"2016-17","S. Walker-Kimbrough","three_makes",3,"2016-11-16","2016-11-16","9666","9666",0,0
"2016-17","S. Walker-Kimbrough","three_makes",3,"2016-12-06","2016-12-08","9674","9675",1,0
"2016-17","S. Walker-Kimbrough","three_makes",3,"2017-01-14","2017-01-14","9683","9683",0,0
"2016-17","S. Walker-Kimbrough","three_makes",3,"2017-02-09","2017-02-09","9690","9690",0,0
