source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2016,9679,3,527,42,Brionna Jones,2,32,S. Walker-Kimbrough,JUMPER,2,32.0,40.0,32 S. Walker-Kimbrough JUMPER GOOD (13 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9679,3,495,05,Destiny Slocum,4,03,Kaila Charles,JUMPER,2,32.0,42.0,03 Kaila Charles JUMPER GOOD (8 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9679,3,306,05,Destiny Slocum,5,03,Kaila Charles,JUMPER,2,42.0,46.0,03 Kaila Charles JUMPER GOOD (10 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9679,3,267,32,S. Walker-Kimbrough,3,03,Kaila Charles,JUMPER,2,42.0,48.0,03 Kaila Charles JUMPER GOOD (12 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9679,3,190,32,S. Walker-Kimbrough,4,42,Brionna Jones,JUMPER,2,47.0,50.0,42 Brionna Jones JUMPER GOOD (14 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9679,3,97,32,S. Walker-Kimbrough,5,42,Brionna Jones,JUMPER,2,49.0,54.0,42 Brionna Jones JUMPER GOOD (16 Pt); 32 S. Walker-Kimbrough Assist (5 Asst)
2016,9679,3,64,32,S. Walker-Kimbrough,6,42,Brionna Jones,JUMPER,2,51.0,56.0,42 Brionna Jones JUMPER GOOD (18 Pt); 32 S. Walker-Kimbrough Assist (6 Asst)
2016,9679,3,44,32,S. Walker-Kimbrough,7,05,Destiny Slocum,3PTR,3,51.0,60.0,05 Destiny Slocum 3PTR GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (7 Asst)
2016,9679,4,559,32,S. Walker-Kimbrough,8,42,Brionna Jones,JUMPER,2,53.0,62.0,42 Brionna Jones JUMPER GOOD (21 Pt); 32 S. Walker-Kimbrough Assist (8 Asst)
2016,9679,4,461,03,Kaila Charles,3,42,Brionna Jones,JUMPER,2,60.0,66.0,42 Brionna Jones JUMPER GOOD (25 Pt); 03 Kaila Charles Assist (3 Asst)
2016,9679,4,406,03,Kaila Charles,4,32,S. Walker-Kimbrough,JUMPER,2,64.0,68.0,32 S. Walker-Kimbrough JUMPER GOOD (17 Pt); 03 Kaila Charles Assist (4 Asst)
2016,9679,4,347,12,Kristen Confroy,5,32,S. Walker-Kimbrough,3PTR,3,67.0,71.0,32 S. Walker-Kimbrough 3PTR GOOD (20 Pt); 12 Kristen Confroy Assist (5 Asst)
2016,9679,4,147,32,S. Walker-Kimbrough,9,42,Brionna Jones,JUMPER,2,67.0,76.0,42 Brionna Jones JUMPER GOOD (27 Pt); 32 S. Walker-Kimbrough Assist (9 Asst)
2016,9679,4,84,42,Brionna Jones,3,05,Destiny Slocum,3PTR,3,72.0,80.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9679,4,46,32,S. Walker-Kimbrough,10,12,Kristen Confroy,3PTR,3,72.0,83.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (10 Asst)
2016,9680,1,583,05,Destiny Slocum,1,32,S. Walker-Kimbrough,3PTR,3,0.0,3.0,32 S. Walker-Kimbrough 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9680,1,536,03,Kaila Charles,1,32,S. Walker-Kimbrough,3PTR,3,2.0,6.0,32 S. Walker-Kimbrough 3PTR GOOD (6 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9680,1,482,03,Kaila Charles,2,42,Brionna Jones,JUMPER,2,2.0,8.0,42 Brionna Jones JUMPER GOOD (2 Pt); 03 Kaila Charles Assist (2 Asst)
2016,9680,1,438,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,4.0,10.0,42 Brionna Jones LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9680,1,182,05,Destiny Slocum,2,24,Stephanie Jones,JUMPER,2,6.0,16.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9680,1,167,12,Kristen Confroy,1,24,Stephanie Jones,LAYUP,2,6.0,18.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9680,1,130,05,Destiny Slocum,3,42,Brionna Jones,JUMPER,2,6.0,20.0,42 Brionna Jones JUMPER GOOD (6 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9680,2,594,03,Kaila Charles,3,15,Kiah Gillespie,JUMPER,2,9.0,28.0,15 Kiah Gillespie JUMPER GOOD (2 Pt); 03 Kaila Charles Assist (3 Asst)
2016,9680,2,527,05,Destiny Slocum,4,42,Brionna Jones,JUMPER,2,11.0,30.0,42 Brionna Jones JUMPER GOOD (8 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9680,2,439,32,S. Walker-Kimbrough,2,34,Brianna Fraser,LAYUP,2,15.0,34.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9680,2,205,32,S. Walker-Kimbrough,3,34,Brianna Fraser,LAYUP,2,17.0,40.0,34 Brianna Fraser LAYUP GOOD (8 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9680,2,17,05,Destiny Slocum,5,03,Kaila Charles,LAYUP,2,22.0,44.0,03 Kaila Charles LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9680,3,574,05,Destiny Slocum,6,32,S. Walker-Kimbrough,LAYUP,2,22.0,46.0,32 S. Walker-Kimbrough LAYUP GOOD (12 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9680,3,449,12,Kristen Confroy,2,24,Stephanie Jones,LAYUP,2,27.0,50.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9680,3,396,05,Destiny Slocum,7,32,S. Walker-Kimbrough,LAYUP,2,29.0,53.0,32 S. Walker-Kimbrough LAYUP GOOD (14 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9680,3,224,15,Kiah Gillespie,1,05,Destiny Slocum,3PTR,3,35.0,59.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 15 Kiah Gillespie Assist (1 Asst)
2016,9680,4,584,03,Kaila Charles,4,32,S. Walker-Kimbrough,3PTR,3,40.0,67.0,32 S. Walker-Kimbrough 3PTR GOOD (19 Pt); 03 Kaila Charles Assist (4 Asst)
2016,9680,4,534,01,Ieshia Small,1,42,Brionna Jones,JUMPER,2,40.0,71.0,42 Brionna Jones JUMPER GOOD (11 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9680,4,299,01,Ieshia Small,2,15,Kiah Gillespie,JUMPER,2,40.0,79.0,15 Kiah Gillespie JUMPER GOOD (4 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9680,4,274,01,Ieshia Small,3,21,Sarah Myers,LAYUP,2,40.0,81.0,21 Sarah Myers LAYUP GOOD (2 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9680,4,253,01,Ieshia Small,4,15,Kiah Gillespie,JUMPER,2,43.0,83.0,15 Kiah Gillespie JUMPER GOOD (6 Pt); 01 Ieshia Small Assist (4 Asst)
2016,9680,4,194,22,Blair Watson,1,14,Jenna Staiti,JUMPER,2,45.0,87.0,14 Jenna Staiti JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2016,9680,4,94,01,Ieshia Small,5,22,Blair Watson,3PTR,3,47.0,90.0,22 Blair Watson 3PTR GOOD (5 Pt); 01 Ieshia Small Assist (5 Asst)
2016,9680,4,53,14,Jenna Staiti,1,22,Blair Watson,3PTR,3,47.0,93.0,22 Blair Watson 3PTR GOOD (8 Pt); 14 Jenna Staiti Assist (1 Asst)
2016,9681,1,494,42,Brionna Jones,1,03,Kaila Charles,JUMPER,2,6.0,0.0,03 Kaila Charles JUMPER GOOD (2 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9681,1,409,05,Destiny Slocum,1,12,Kristen Confroy,3PTR,3,9.0,3.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9681,1,164,01,Ieshia Small,1,32,S. Walker-Kimbrough,JUMPER,2,19.0,7.0,32 S. Walker-Kimbrough JUMPER GOOD (2 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9681,2,553,05,Destiny Slocum,2,12,Kristen Confroy,3PTR,3,26.0,12.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9681,2,442,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,31.0,14.0,05 Destiny Slocum 3PTR GOOD (8 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9681,2,404,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,34.0,16.0,05 Destiny Slocum 3PTR GOOD (11 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9681,2,307,05,Destiny Slocum,3,32,S. Walker-Kimbrough,3PTR,3,37.0,16.0,32 S. Walker-Kimbrough 3PTR GOOD (7 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9681,2,251,15,Kiah Gillespie,1,32,S. Walker-Kimbrough,3PTR,3,41.0,16.0,32 S. Walker-Kimbrough 3PTR GOOD (11 Pt); 15 Kiah Gillespie Assist (1 Asst)
2016,9681,3,448,32,S. Walker-Kimbrough,1,12,Kristen Confroy,3PTR,3,52.0,27.0,12 Kristen Confroy 3PTR GOOD (9 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9681,3,429,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,54.0,27.0,42 Brionna Jones LAYUP GOOD (12 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9681,3,94,05,Destiny Slocum,4,01,Ieshia Small,3PTR,3,71.0,41.0,01 Ieshia Small 3PTR GOOD (10 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9681,4,466,12,Kristen Confroy,3,32,S. Walker-Kimbrough,3PTR,3,81.0,54.0,32 S. Walker-Kimbrough 3PTR GOOD (18 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9681,4,391,15,Kiah Gillespie,2,14,Jenna Staiti,JUMPER,2,83.0,56.0,14 Jenna Staiti JUMPER GOOD (2 Pt); 15 Kiah Gillespie Assist (2 Asst)
2016,9681,4,312,24,Stephanie Jones,1,12,Kristen Confroy,3PTR,3,87.0,60.0,12 Kristen Confroy 3PTR GOOD (12 Pt); 24 Stephanie Jones Assist (1 Asst)
2016,9682,1,583,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,2.0,0.0,42 Brionna Jones LAYUP GOOD (2 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9682,1,533,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,4.0,3.0,42 Brionna Jones LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9682,1,64,05,Destiny Slocum,2,32,S. Walker-Kimbrough,LAYUP,2,20.0,20.0,32 S. Walker-Kimbrough LAYUP GOOD (4 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9682,1,11,01,Ieshia Small,1,42,Brionna Jones,LAYUP,2,22.0,22.0,42 Brionna Jones LAYUP GOOD (10 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9682,2,565,03,Kaila Charles,2,01,Ieshia Small,JUMPER,2,24.0,26.0,01 Ieshia Small JUMPER GOOD (4 Pt); 03 Kaila Charles Assist (2 Asst)
2016,9682,2,532,01,Ieshia Small,2,42,Brionna Jones,JUMPER,2,26.0,28.0,42 Brionna Jones JUMPER GOOD (12 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9682,2,447,05,Destiny Slocum,3,42,Brionna Jones,LAYUP,2,30.0,31.0,42 Brionna Jones LAYUP GOOD (16 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9682,2,87,01,Ieshia Small,3,42,Brionna Jones,LAYUP,2,41.0,37.0,42 Brionna Jones LAYUP GOOD (24 Pt); 01 Ieshia Small Assist (3 Asst)
2016,9682,2,50,01,Ieshia Small,4,32,S. Walker-Kimbrough,3PTR,3,44.0,37.0,32 S. Walker-Kimbrough 3PTR GOOD (7 Pt); 01 Ieshia Small Assist (4 Asst)
2016,9682,3,592,05,Destiny Slocum,4,42,Brionna Jones,LAYUP,2,46.0,39.0,42 Brionna Jones LAYUP GOOD (26 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9682,3,567,05,Destiny Slocum,5,03,Kaila Charles,LAYUP,2,48.0,41.0,03 Kaila Charles LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9682,3,489,05,Destiny Slocum,6,42,Brionna Jones,LAYUP,2,52.0,41.0,42 Brionna Jones LAYUP GOOD (28 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9682,3,407,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,57.0,41.0,42 Brionna Jones LAYUP GOOD (31 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9682,3,271,42,Brionna Jones,1,34,Brianna Fraser,LAYUP,2,59.0,46.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9682,3,40,03,Kaila Charles,3,32,S. Walker-Kimbrough,3PTR,3,70.0,57.0,32 S. Walker-Kimbrough 3PTR GOOD (12 Pt); 03 Kaila Charles Assist (3 Asst)
2016,9682,4,574,05,Destiny Slocum,7,42,Brionna Jones,LAYUP,2,75.0,59.0,42 Brionna Jones LAYUP GOOD (35 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9682,4,434,05,Destiny Slocum,8,32,S. Walker-Kimbrough,JUMPER,2,77.0,61.0,32 S. Walker-Kimbrough JUMPER GOOD (14 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9682,4,264,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,81.0,69.0,42 Brionna Jones LAYUP GOOD (39 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9682,4,212,12,Kristen Confroy,1,42,Brionna Jones,LAYUP,2,83.0,71.0,42 Brionna Jones LAYUP GOOD (41 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9682,4,104,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,86.0,76.0,05 Destiny Slocum 3PTR GOOD (11 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9683,1,565,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,2.0,3.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9683,1,539,12,Kristen Confroy,2,42,Brionna Jones,LAYUP,2,2.0,5.0,42 Brionna Jones LAYUP GOOD (2 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9683,1,346,01,Ieshia Small,1,03,Kaila Charles,JUMPER,2,2.0,15.0,03 Kaila Charles JUMPER GOOD (4 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9683,1,238,12,Kristen Confroy,3,34,Brianna Fraser,LAYUP,2,4.0,17.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 12 Kristen Confroy Assist (3 Asst)
2016,9683,1,200,12,Kristen Confroy,4,34,Brianna Fraser,LAYUP,2,7.0,19.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 12 Kristen Confroy Assist (4 Asst)
2016,9683,1,179,05,Destiny Slocum,1,12,Kristen Confroy,3PTR,3,9.0,22.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9683,1,144,32,S. Walker-Kimbrough,1,34,Brianna Fraser,JUMPER,2,11.0,24.0,34 Brianna Fraser JUMPER GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9683,1,82,05,Destiny Slocum,2,03,Kaila Charles,LAYUP,2,14.0,27.0,03 Kaila Charles LAYUP GOOD (6 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9683,2,589,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,16.0,29.0,42 Brionna Jones LAYUP GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9683,2,272,32,S. Walker-Kimbrough,3,34,Brianna Fraser,LAYUP,2,33.0,34.0,34 Brianna Fraser LAYUP GOOD (10 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9683,2,22,12,Kristen Confroy,5,05,Destiny Slocum,3PTR,3,45.0,43.0,05 Destiny Slocum 3PTR GOOD (10 Pt); 12 Kristen Confroy Assist (5 Asst)
2016,9683,3,546,32,S. Walker-Kimbrough,4,12,Kristen Confroy,3PTR,3,49.0,46.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9683,3,471,32,S. Walker-Kimbrough,5,01,Ieshia Small,JUMPER,2,51.0,48.0,01 Ieshia Small JUMPER GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (5 Asst)
2016,9683,3,270,05,Destiny Slocum,3,03,Kaila Charles,LAYUP,2,53.0,59.0,03 Kaila Charles LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9683,3,182,01,Ieshia Small,2,42,Brionna Jones,LAYUP,2,57.0,63.0,42 Brionna Jones LAYUP GOOD (14 Pt); 01 Ieshia Small Assist (2 Asst)
2016,9683,3,60,05,Destiny Slocum,4,32,S. Walker-Kimbrough,3PTR,3,59.0,69.0,32 S. Walker-Kimbrough 3PTR GOOD (10 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9683,4,377,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,67.0,84.0,42 Brionna Jones LAYUP GOOD (21 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9683,4,199,03,Kaila Charles,2,42,Brionna Jones,LAYUP,2,74.0,90.0,42 Brionna Jones LAYUP GOOD (23 Pt); 03 Kaila Charles Assist (2 Asst)
2016,9683,4,109,05,Destiny Slocum,5,01,Ieshia Small,LAYUP,2,76.0,94.0,01 Ieshia Small LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9683,4,82,05,Destiny Slocum,6,01,Ieshia Small,LAYUP,2,78.0,96.0,01 Ieshia Small LAYUP GOOD (10 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9684,1,565,12,Kristen Confroy,1,42,Brionna Jones,LAYUP,2,2.0,2.0,42 Brionna Jones LAYUP GOOD (2 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9684,1,230,34,Brianna Fraser,1,05,Destiny Slocum,3PTR,3,10.0,15.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9684,1,117,42,Brionna Jones,1,05,Destiny Slocum,3PTR,3,13.0,17.0,05 Destiny Slocum 3PTR GOOD (6 Pt); 42 Brionna Jones Assist (1 Asst)
2016,9684,2,588,32,S. Walker-Kimbrough,1,42,Brionna Jones,LAYUP,2,20.0,19.0,42 Brionna Jones LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9684,2,511,05,Destiny Slocum,1,03,Kaila Charles,LAYUP,2,26.0,19.0,03 Kaila Charles LAYUP GOOD (6 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9684,2,444,32,S. Walker-Kimbrough,2,42,Brionna Jones,LAYUP,2,28.0,24.0,42 Brionna Jones LAYUP GOOD (8 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9684,2,312,12,Kristen Confroy,2,05,Destiny Slocum,3PTR,3,35.0,24.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9684,2,205,15,Kiah Gillespie,1,42,Brionna Jones,LAYUP,2,37.0,26.0,42 Brionna Jones LAYUP GOOD (10 Pt); 15 Kiah Gillespie Assist (1 Asst)
2016,9684,2,179,15,Kiah Gillespie,2,42,Brionna Jones,LAYUP,2,39.0,26.0,42 Brionna Jones LAYUP GOOD (12 Pt); 15 Kiah Gillespie Assist (2 Asst)
2016,9684,3,590,32,S. Walker-Kimbrough,3,42,Brionna Jones,LAYUP,2,41.0,35.0,42 Brionna Jones LAYUP GOOD (14 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9684,3,401,05,Destiny Slocum,2,15,Kiah Gillespie,LAYUP,2,48.0,47.0,15 Kiah Gillespie LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9684,3,222,42,Brionna Jones,2,01,Ieshia Small,LAYUP,2,56.0,53.0,01 Ieshia Small LAYUP GOOD (3 Pt); 42 Brionna Jones Assist (2 Asst)
2016,9684,3,179,05,Destiny Slocum,3,42,Brionna Jones,LAYUP,2,58.0,53.0,42 Brionna Jones LAYUP GOOD (16 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9684,4,512,15,Kiah Gillespie,3,42,Brionna Jones,LAYUP,2,68.0,61.0,42 Brionna Jones LAYUP GOOD (20 Pt); 15 Kiah Gillespie Assist (3 Asst)
2016,9684,4,457,05,Destiny Slocum,4,32,S. Walker-Kimbrough,LAYUP,2,70.0,63.0,32 S. Walker-Kimbrough LAYUP GOOD (13 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9684,4,268,32,S. Walker-Kimbrough,4,42,Brionna Jones,LAYUP,2,76.0,65.0,42 Brionna Jones LAYUP GOOD (24 Pt); 32 S. Walker-Kimbrough Assist (4 Asst)
2016,9684,4,127,42,Brionna Jones,3,15,Kiah Gillespie,LAYUP,2,79.0,67.0,15 Kiah Gillespie LAYUP GOOD (9 Pt); 42 Brionna Jones Assist (3 Asst)
2016,9684,4,107,05,Destiny Slocum,5,32,S. Walker-Kimbrough,JUMPER,2,81.0,67.0,32 S. Walker-Kimbrough JUMPER GOOD (15 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9684,4,63,05,Destiny Slocum,6,32,S. Walker-Kimbrough,JUMPER,2,83.0,70.0,32 S. Walker-Kimbrough JUMPER GOOD (17 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9685,1,534,05,Destiny Slocum,1,42,Brionna Jones,LAYUP,2,2.0,0.0,42 Brionna Jones LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9685,1,413,32,S. Walker-Kimbrough,1,01,Ieshia Small,JUMPER,2,6.0,7.0,01 Ieshia Small JUMPER GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2016,9685,1,309,32,S. Walker-Kimbrough,2,03,Kaila Charles,LAYUP,2,10.0,7.0,03 Kaila Charles LAYUP GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2016,9685,2,519,05,Destiny Slocum,2,42,Brionna Jones,JUMPER,2,16.0,13.0,42 Brionna Jones JUMPER GOOD (6 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9685,2,307,05,Destiny Slocum,3,03,Kaila Charles,LAYUP,2,20.0,18.0,03 Kaila Charles LAYUP GOOD (8 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9685,2,134,01,Ieshia Small,1,05,Destiny Slocum,3PTR,3,25.0,21.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (1 Asst)
2016,9685,2,96,03,Kaila Charles,1,15,Kiah Gillespie,JUMPER,2,27.0,21.0,15 Kiah Gillespie JUMPER GOOD (2 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9685,2,62,05,Destiny Slocum,4,32,S. Walker-Kimbrough,JUMPER,2,30.0,24.0,32 S. Walker-Kimbrough JUMPER GOOD (4 Pt); 05 Destiny Slocum Assist (4 Asst)
2016,9685,3,506,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,39.0,30.0,05 Destiny Slocum 3PTR GOOD (9 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9685,3,398,05,Destiny Slocum,5,03,Kaila Charles,JUMPER,2,43.0,32.0,03 Kaila Charles JUMPER GOOD (14 Pt); 05 Destiny Slocum Assist (5 Asst)
2016,9685,3,302,05,Destiny Slocum,6,32,S. Walker-Kimbrough,3PTR,3,48.0,32.0,32 S. Walker-Kimbrough 3PTR GOOD (9 Pt); 05 Destiny Slocum Assist (6 Asst)
2016,9685,3,255,05,Destiny Slocum,7,42,Brionna Jones,LAYUP,2,50.0,32.0,42 Brionna Jones LAYUP GOOD (9 Pt); 05 Destiny Slocum Assist (7 Asst)
2016,9685,3,234,05,Destiny Slocum,8,12,Kristen Confroy,3PTR,3,53.0,34.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 05 Destiny Slocum Assist (8 Asst)
2016,9685,3,114,32,S. Walker-Kimbrough,3,15,Kiah Gillespie,JUMPER,2,57.0,36.0,15 Kiah Gillespie JUMPER GOOD (5 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2016,9685,4,403,05,Destiny Slocum,9,32,S. Walker-Kimbrough,3PTR,3,64.0,47.0,32 S. Walker-Kimbrough 3PTR GOOD (14 Pt); 05 Destiny Slocum Assist (9 Asst)
2016,9685,4,348,05,Destiny Slocum,10,12,Kristen Confroy,3PTR,3,67.0,49.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 05 Destiny Slocum Assist (10 Asst)
2016,9685,4,216,12,Kristen Confroy,2,15,Kiah Gillespie,JUMPER,2,72.0,55.0,15 Kiah Gillespie JUMPER GOOD (7 Pt); 12 Kristen Confroy Assist (2 Asst)
2016,9685,4,186,05,Destiny Slocum,11,32,S. Walker-Kimbrough,JUMPER,2,74.0,57.0,32 S. Walker-Kimbrough JUMPER GOOD (17 Pt); 05 Destiny Slocum Assist (11 Asst)
2016,9686,1,499,05,Destiny Slocum,1,32,S. Walker-Kimbrough,LAYUP,2,2.0,4.0,32 S. Walker-Kimbrough LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (1 Asst)
2016,9686,1,427,05,Destiny Slocum,2,32,S. Walker-Kimbrough,3PTR,3,4.0,9.0,32 S. Walker-Kimbrough 3PTR GOOD (5 Pt); 05 Destiny Slocum Assist (2 Asst)
2016,9686,1,320,05,Destiny Slocum,3,15,Kiah Gillespie,LAYUP,2,4.0,11.0,15 Kiah Gillespie LAYUP GOOD (2 Pt); 05 Destiny Slocum Assist (3 Asst)
2016,9686,1,233,15,Kiah Gillespie,1,34,Brianna Fraser,LAYUP,2,4.0,16.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 15 Kiah Gillespie Assist (1 Asst)
2016,9686,1,112,34,Brianna Fraser,1,15,Kiah Gillespie,LAYUP,2,6.0,20.0,15 Kiah Gillespie LAYUP GOOD (5 Pt); 34 Brianna Fraser Assist (1 Asst)
2016,9686,2,503,03,Kaila Charles,1,42,Brionna Jones,LAYUP,2,12.0,24.0,42 Brionna Jones LAYUP GOOD (4 Pt); 03 Kaila Charles Assist (1 Asst)
2016,9686,2,472,12,Kristen Confroy,1,05,Destiny Slocum,3PTR,3,12.0,27.0,05 Destiny Slocum 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (1 Asst)
2016,9686,2,423,15,Kiah Gillespie,2,42,Brionna Jones,LAYUP,2,14.0,29.0,42 Brionna Jones LAYUP GOOD (6 Pt); 15 Kiah Gillespie Assist (2 Asst)
2016,9686,2,376,05,Destiny Slocum,4,15,Kiah Gillespie,LAYUP,2,14.0,31.0,15 Kiah Gillespie LAYUP GOOD (7 Pt); 05 Destiny Slocum Assist (4 Asst)
