source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2018,9885,1,579,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,3.0,0.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2018,9914,1,409,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,7.0,8.0,24 Stephanie Jones LAYUP GOOD (7 Pt); 22 Blair Watson Assist (1 Asst)
2018,9914,1,329,03,Channise Lewis,1,05,Kaila Charles,LAYUP,2,10.0,12.0,05 Kaila Charles LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,9914,1,307,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,12.0,14.0,24 Stephanie Jones LAYUP GOOD (9 Pt); 03 Channise Lewis Assist (2 Asst)
2018,9914,1,230,22,Blair Watson,2,24,Stephanie Jones,JUMPER,2,16.0,16.0,24 Stephanie Jones JUMPER GOOD (13 Pt); 22 Blair Watson Assist (2 Asst)
2018,9914,1,123,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,19.0,20.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2018,9914,2,322,11,Taylor Mikesell,2,24,Stephanie Jones,LAYUP,2,30.0,35.0,24 Stephanie Jones LAYUP GOOD (15 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,9914,2,152,22,Blair Watson,3,01,Shakira Austin,LAYUP,2,38.0,43.0,01 Shakira Austin LAYUP GOOD (5 Pt); 22 Blair Watson Assist (3 Asst)
2018,9914,2,67,03,Channise Lewis,3,01,Shakira Austin,JUMPER,2,40.0,44.0,01 Shakira Austin JUMPER GOOD (7 Pt); 03 Channise Lewis Assist (3 Asst)
2018,9914,3,499,11,Taylor Mikesell,3,01,Shakira Austin,LAYUP,2,51.0,48.0,01 Shakira Austin LAYUP GOOD (9 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,9914,3,149,03,Channise Lewis,4,05,Kaila Charles,LAYUP,2,67.0,64.0,05 Kaila Charles LAYUP GOOD (19 Pt); 03 Channise Lewis Assist (4 Asst)
2018,9914,4,196,03,Channise Lewis,5,34,Brianna Fraser,LAYUP,2,78.0,79.0,34 Brianna Fraser LAYUP GOOD (5 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10054,1,580,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,0.0,2.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2018,10054,1,443,11,Taylor Mikesell,1,05,Kaila Charles,LAYUP,2,3.0,6.0,05 Kaila Charles LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10054,1,336,11,Taylor Mikesell,2,24,Stephanie Jones,LAYUP,2,6.0,9.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10054,1,109,03,Channise Lewis,1,11,Taylor Mikesell,3PTR,3,15.0,18.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10054,2,553,22,Blair Watson,2,34,Brianna Fraser,LAYUP,2,25.0,20.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 22 Blair Watson Assist (2 Asst)
2018,10054,2,340,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,30.0,25.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10054,2,312,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,30.0,28.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10054,2,249,03,Channise Lewis,3,22,Blair Watson,3PTR,3,31.0,33.0,22 Blair Watson 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10054,2,206,03,Channise Lewis,4,24,Stephanie Jones,LAYUP,2,33.0,35.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10054,2,130,03,Channise Lewis,5,01,Shakira Austin,LAYUP,2,35.0,37.0,01 Shakira Austin LAYUP GOOD (3 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10054,3,450,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,44.0,46.0,24 Stephanie Jones LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10054,3,212,05,Kaila Charles,1,34,Brianna Fraser,LAYUP,2,52.0,51.0,34 Brianna Fraser LAYUP GOOD (7 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10054,4,455,03,Channise Lewis,6,05,Kaila Charles,LAYUP,2,61.0,65.0,05 Kaila Charles LAYUP GOOD (18 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10054,4,304,03,Channise Lewis,7,22,Blair Watson,3PTR,3,61.0,69.0,22 Blair Watson 3PTR GOOD (6 Pt); 03 Channise Lewis Assist (7 Asst)
2018,10054,4,57,03,Channise Lewis,8,22,Blair Watson,3PTR,3,61.0,77.0,22 Blair Watson 3PTR GOOD (9 Pt); 03 Channise Lewis Assist (8 Asst)
2018,10055,1,438,11,Taylor Mikesell,1,34,Brianna Fraser,LAYUP,2,5.0,6.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10055,1,381,05,Kaila Charles,1,22,Blair Watson,3PTR,3,9.0,11.0,22 Blair Watson 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10055,1,320,05,Kaila Charles,2,01,Shakira Austin,LAYUP,2,11.0,14.0,01 Shakira Austin LAYUP GOOD (3 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10055,1,235,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,14.0,19.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10055,1,133,03,Channise Lewis,1,11,Taylor Mikesell,3PTR,3,19.0,21.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10055,1,1,03,Channise Lewis,2,11,Taylor Mikesell,3PTR,3,24.0,28.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10055,2,523,03,Channise Lewis,3,11,Taylor Mikesell,LAYUP,2,28.0,28.0,11 Taylor Mikesell LAYUP GOOD (8 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10055,2,285,03,Channise Lewis,4,22,Blair Watson,3PTR,3,33.0,34.0,22 Blair Watson 3PTR GOOD (9 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10055,3,400,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,39.0,43.0,11 Taylor Mikesell 3PTR GOOD (13 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10055,3,271,05,Kaila Charles,3,24,Stephanie Jones,LAYUP,2,41.0,45.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 05 Kaila Charles Assist (3 Asst)
2018,10055,4,315,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,56.0,57.0,11 Taylor Mikesell 3PTR GOOD (18 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10055,4,228,24,Stephanie Jones,2,34,Brianna Fraser,LAYUP,2,59.0,62.0,34 Brianna Fraser LAYUP GOOD (8 Pt); 24 Stephanie Jones Assist (2 Asst)
2018,10055,4,186,05,Kaila Charles,4,34,Brianna Fraser,LAYUP,2,61.0,64.0,34 Brianna Fraser LAYUP GOOD (10 Pt); 05 Kaila Charles Assist (4 Asst)
2018,10056,1,300,03,Channise Lewis,1,05,Kaila Charles,LAYUP,2,7.0,10.0,05 Kaila Charles LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10056,1,279,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,10.0,11.0,05 Kaila Charles LAYUP GOOD (5 Pt); 22 Blair Watson Assist (1 Asst)
2018,10056,1,262,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,13.0,11.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10056,1,1,03,Channise Lewis,2,21,Sarah Myers,3PTR,3,20.0,19.0,21 Sarah Myers 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10056,2,460,21,Sarah Myers,1,34,Brianna Fraser,JUMPER,2,22.0,27.0,34 Brianna Fraser JUMPER GOOD (2 Pt); 21 Sarah Myers Assist (1 Asst)
2018,10056,2,289,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,27.0,31.0,24 Stephanie Jones JUMPER GOOD (5 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10056,2,223,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,34.0,32.0,05 Kaila Charles LAYUP GOOD (13 Pt); 22 Blair Watson Assist (2 Asst)
2018,10056,2,63,34,Brianna Fraser,1,05,Kaila Charles,LAYUP,2,38.0,33.0,05 Kaila Charles LAYUP GOOD (17 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10056,2,34,05,Kaila Charles,2,24,Stephanie Jones,LAYUP,2,40.0,36.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10056,3,504,03,Channise Lewis,3,05,Kaila Charles,LAYUP,2,47.0,40.0,05 Kaila Charles LAYUP GOOD (19 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10056,3,107,11,Taylor Mikesell,2,34,Brianna Fraser,LAYUP,2,55.0,56.0,34 Brianna Fraser LAYUP GOOD (5 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10056,4,508,03,Channise Lewis,4,24,Stephanie Jones,LAYUP,2,59.0,60.0,24 Stephanie Jones LAYUP GOOD (14 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10056,4,479,03,Channise Lewis,5,24,Stephanie Jones,JUMPER,2,61.0,60.0,24 Stephanie Jones JUMPER GOOD (16 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10056,4,307,03,Channise Lewis,6,11,Taylor Mikesell,3PTR,3,64.0,62.0,11 Taylor Mikesell 3PTR GOOD (7 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10056,4,270,03,Channise Lewis,7,34,Brianna Fraser,LAYUP,2,66.0,64.0,34 Brianna Fraser LAYUP GOOD (7 Pt); 03 Channise Lewis Assist (7 Asst)
2018,10056,4,184,22,Blair Watson,3,11,Taylor Mikesell,3PTR,3,70.0,66.0,11 Taylor Mikesell 3PTR GOOD (10 Pt); 22 Blair Watson Assist (3 Asst)
2018,10057,1,586,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,0.0,2.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10057,1,393,03,Channise Lewis,1,24,Stephanie Jones,JUMPER,2,6.0,9.0,24 Stephanie Jones JUMPER GOOD (5 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10057,1,290,03,Channise Lewis,2,11,Taylor Mikesell,3PTR,3,10.0,14.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10057,1,248,03,Channise Lewis,3,11,Taylor Mikesell,3PTR,3,13.0,17.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10057,1,221,22,Blair Watson,1,03,Channise Lewis,3PTR,3,13.0,20.0,03 Channise Lewis 3PTR GOOD (7 Pt); 22 Blair Watson Assist (1 Asst)
2018,10057,2,566,03,Channise Lewis,4,22,Blair Watson,3PTR,3,24.0,29.0,22 Blair Watson 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10057,2,287,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,27.0,35.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10057,2,220,03,Channise Lewis,5,24,Stephanie Jones,LAYUP,2,30.0,37.0,24 Stephanie Jones LAYUP GOOD (7 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10057,2,115,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,33.0,41.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10057,3,324,22,Blair Watson,2,24,Stephanie Jones,JUMPER,2,43.0,49.0,24 Stephanie Jones JUMPER GOOD (11 Pt); 22 Blair Watson Assist (2 Asst)
2018,10057,3,226,11,Taylor Mikesell,2,05,Kaila Charles,JUMPER,2,43.0,53.0,05 Kaila Charles JUMPER GOOD (13 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10057,4,430,22,Blair Watson,3,11,Taylor Mikesell,3PTR,3,56.0,66.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 22 Blair Watson Assist (3 Asst)
2018,10057,4,315,05,Kaila Charles,1,22,Blair Watson,3PTR,3,58.0,73.0,22 Blair Watson 3PTR GOOD (9 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10057,4,206,11,Taylor Mikesell,3,22,Blair Watson,3PTR,3,58.0,78.0,22 Blair Watson 3PTR GOOD (12 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10057,4,37,03,Channise Lewis,6,32,Sara Vujacic,3PTR,3,63.0,81.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10058,1,558,24,Stephanie Jones,1,01,Shakira Austin,JUMPER,2,2.0,2.0,01 Shakira Austin JUMPER GOOD (2 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10058,1,516,05,Kaila Charles,1,24,Stephanie Jones,LAYUP,2,4.0,2.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10058,1,464,11,Taylor Mikesell,1,01,Shakira Austin,JUMPER,2,6.0,2.0,01 Shakira Austin JUMPER GOOD (4 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10058,1,144,03,Channise Lewis,1,11,Taylor Mikesell,LAYUP,2,14.0,13.0,11 Taylor Mikesell LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10058,2,449,11,Taylor Mikesell,2,05,Kaila Charles,3PTR,3,19.0,21.0,05 Kaila Charles 3PTR GOOD (5 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10058,2,389,11,Taylor Mikesell,3,03,Channise Lewis,3PTR,3,22.0,25.0,03 Channise Lewis 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10058,2,351,03,Channise Lewis,2,11,Taylor Mikesell,3PTR,3,25.0,25.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10058,2,155,03,Channise Lewis,3,32,Sara Vujacic,3PTR,3,30.0,27.0,32 Sara Vujacic 3PTR GOOD (5 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10058,2,121,03,Channise Lewis,4,24,Stephanie Jones,JUMPER,2,32.0,29.0,24 Stephanie Jones JUMPER GOOD (8 Pt); 03 Channise Lewis Assist (4 Asst)
2018,10058,2,63,03,Channise Lewis,5,32,Sara Vujacic,3PTR,3,35.0,32.0,32 Sara Vujacic 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (5 Asst)
2018,10058,3,543,11,Taylor Mikesell,4,22,Blair Watson,JUMPER,2,37.0,36.0,22 Blair Watson JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10058,3,452,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,41.0,39.0,05 Kaila Charles LAYUP GOOD (9 Pt); 22 Blair Watson Assist (1 Asst)
2018,10058,3,247,03,Channise Lewis,6,11,Taylor Mikesell,3PTR,3,46.0,48.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 03 Channise Lewis Assist (6 Asst)
2018,10058,3,171,03,Channise Lewis,7,01,Shakira Austin,JUMPER,2,48.0,52.0,01 Shakira Austin JUMPER GOOD (6 Pt); 03 Channise Lewis Assist (7 Asst)
2018,10058,3,94,03,Channise Lewis,8,01,Shakira Austin,LAYUP,2,50.0,52.0,01 Shakira Austin LAYUP GOOD (8 Pt); 03 Channise Lewis Assist (8 Asst)
2018,10058,4,554,11,Taylor Mikesell,5,22,Blair Watson,LAYUP,2,55.0,52.0,22 Blair Watson LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (5 Asst)
2018,10058,4,514,01,Shakira Austin,1,24,Stephanie Jones,JUMPER,2,57.0,54.0,24 Stephanie Jones JUMPER GOOD (10 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10058,4,449,03,Channise Lewis,9,22,Blair Watson,3PTR,3,63.0,58.0,22 Blair Watson 3PTR GOOD (7 Pt); 03 Channise Lewis Assist (9 Asst)
2018,10058,4,409,22,Blair Watson,2,11,Taylor Mikesell,3PTR,3,66.0,58.0,11 Taylor Mikesell 3PTR GOOD (17 Pt); 22 Blair Watson Assist (2 Asst)
2018,10058,4,77,03,Channise Lewis,10,22,Blair Watson,LAYUP,2,77.0,64.0,22 Blair Watson LAYUP GOOD (12 Pt); 03 Channise Lewis Assist (10 Asst)
2018,10058,4,54,03,Channise Lewis,11,24,Stephanie Jones,LAYUP,2,79.0,67.0,24 Stephanie Jones LAYUP GOOD (13 Pt); 03 Channise Lewis Assist (11 Asst)
2018,10059,1,590,05,Kaila Charles,1,24,Stephanie Jones,LAYUP,2,0.0,2.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10059,1,487,05,Kaila Charles,2,24,Stephanie Jones,LAYUP,2,6.0,4.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10059,1,132,11,Taylor Mikesell,1,34,Brianna Fraser,LAYUP,2,22.0,10.0,34 Brianna Fraser LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10059,1,4,03,Channise Lewis,1,34,Brianna Fraser,LAYUP,2,25.0,15.0,34 Brianna Fraser LAYUP GOOD (9 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10059,2,167,32,Sara Vujacic,1,11,Taylor Mikesell,3PTR,3,31.0,27.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 32 Sara Vujacic Assist (1 Asst)
2018,10059,2,121,32,Sara Vujacic,2,22,Blair Watson,JUMPER,2,32.0,29.0,22 Blair Watson JUMPER GOOD (4 Pt); 32 Sara Vujacic Assist (2 Asst)
2018,10059,2,48,34,Brianna Fraser,1,11,Taylor Mikesell,LAYUP,2,37.0,33.0,11 Taylor Mikesell LAYUP GOOD (7 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10059,3,506,24,Stephanie Jones,1,22,Blair Watson,3PTR,3,40.0,37.0,22 Blair Watson 3PTR GOOD (7 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10059,3,395,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,43.0,39.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10059,3,281,03,Channise Lewis,3,34,Brianna Fraser,LAYUP,2,49.0,41.0,34 Brianna Fraser LAYUP GOOD (14 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10059,3,98,11,Taylor Mikesell,2,34,Brianna Fraser,JUMPER,2,57.0,47.0,34 Brianna Fraser JUMPER GOOD (20 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10060,1,543,22,Blair Watson,1,11,Taylor Mikesell,LAYUP,2,2.0,0.0,11 Taylor Mikesell LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2018,10060,1,492,22,Blair Watson,2,11,Taylor Mikesell,3PTR,3,5.0,0.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 22 Blair Watson Assist (2 Asst)
2018,10060,1,92,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,14.0,7.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10060,1,58,22,Blair Watson,3,11,Taylor Mikesell,3PTR,3,17.0,7.0,11 Taylor Mikesell 3PTR GOOD (8 Pt); 22 Blair Watson Assist (3 Asst)
2018,10060,1,49,03,Channise Lewis,1,01,Shakira Austin,LAYUP,2,19.0,7.0,01 Shakira Austin LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10060,2,477,03,Channise Lewis,2,11,Taylor Mikesell,3PTR,3,24.0,12.0,11 Taylor Mikesell 3PTR GOOD (11 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10060,2,239,05,Kaila Charles,1,01,Shakira Austin,JUMPER,2,29.0,27.0,01 Shakira Austin JUMPER GOOD (5 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10060,2,29,01,Shakira Austin,1,34,Brianna Fraser,LAYUP,2,33.0,35.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10060,3,360,05,Kaila Charles,2,11,Taylor Mikesell,3PTR,3,42.0,44.0,11 Taylor Mikesell 3PTR GOOD (16 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10060,3,124,22,Blair Watson,4,34,Brianna Fraser,LAYUP,2,51.0,51.0,34 Brianna Fraser LAYUP GOOD (9 Pt); 22 Blair Watson Assist (4 Asst)
2018,10060,4,591,22,Blair Watson,5,34,Brianna Fraser,LAYUP,2,59.0,51.0,34 Brianna Fraser LAYUP GOOD (11 Pt); 22 Blair Watson Assist (5 Asst)
2018,10060,4,393,01,Shakira Austin,2,11,Taylor Mikesell,3PTR,3,64.0,56.0,11 Taylor Mikesell 3PTR GOOD (19 Pt); 01 Shakira Austin Assist (2 Asst)
2018,10060,4,319,22,Blair Watson,6,11,Taylor Mikesell,JUMPER,2,66.0,58.0,11 Taylor Mikesell JUMPER GOOD (21 Pt); 22 Blair Watson Assist (6 Asst)
2018,10060,4,11,11,Taylor Mikesell,2,01,Shakira Austin,LAYUP,2,79.0,64.0,01 Shakira Austin LAYUP GOOD (13 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10061,1,582,22,Blair Watson,1,11,Taylor Mikesell,3PTR,3,0.0,3.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2018,10061,1,239,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,11.0,11.0,22 Blair Watson 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10061,1,110,24,Stephanie Jones,1,32,Sara Vujacic,LAYUP,2,14.0,13.0,32 Sara Vujacic LAYUP GOOD (2 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10061,1,84,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,14.0,15.0,24 Stephanie Jones LAYUP GOOD (3 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10061,2,568,24,Stephanie Jones,2,11,Taylor Mikesell,3PTR,3,18.0,21.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 24 Stephanie Jones Assist (2 Asst)
2018,10061,2,429,11,Taylor Mikesell,2,24,Stephanie Jones,JUMPER,2,18.0,23.0,24 Stephanie Jones JUMPER GOOD (8 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10061,2,201,11,Taylor Mikesell,3,24,Stephanie Jones,JUMPER,2,22.0,25.0,24 Stephanie Jones JUMPER GOOD (10 Pt); 11 Taylor Mikesell Assist (3 Asst)
2018,10061,2,174,24,Stephanie Jones,3,11,Taylor Mikesell,3PTR,3,22.0,28.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 24 Stephanie Jones Assist (3 Asst)
2018,10061,2,144,11,Taylor Mikesell,4,24,Stephanie Jones,LAYUP,2,24.0,30.0,24 Stephanie Jones LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10061,3,283,11,Taylor Mikesell,5,24,Stephanie Jones,LAYUP,2,38.0,45.0,24 Stephanie Jones LAYUP GOOD (18 Pt); 11 Taylor Mikesell Assist (5 Asst)
2018,10061,3,111,11,Taylor Mikesell,6,22,Blair Watson,3PTR,3,46.0,51.0,22 Blair Watson 3PTR GOOD (7 Pt); 11 Taylor Mikesell Assist (6 Asst)
2018,10061,3,70,03,Channise Lewis,1,34,Brianna Fraser,LAYUP,2,46.0,53.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10061,4,589,03,Channise Lewis,2,32,Sara Vujacic,JUMPER,2,46.0,56.0,32 Sara Vujacic JUMPER GOOD (4 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10061,4,570,11,Taylor Mikesell,7,03,Channise Lewis,3PTR,3,46.0,59.0,03 Channise Lewis 3PTR GOOD (3 Pt); 11 Taylor Mikesell Assist (7 Asst)
2018,10061,4,209,03,Channise Lewis,3,01,Shakira Austin,LAYUP,2,51.0,65.0,01 Shakira Austin LAYUP GOOD (5 Pt); 03 Channise Lewis Assist (3 Asst)
2018,10062,1,500,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,2.0,4.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2018,10062,1,188,11,Taylor Mikesell,1,05,Kaila Charles,JUMPER,2,18.0,12.0,05 Kaila Charles JUMPER GOOD (10 Pt); 11 Taylor Mikesell Assist (1 Asst)
2018,10062,1,84,03,Channise Lewis,1,05,Kaila Charles,JUMPER,2,20.0,16.0,05 Kaila Charles JUMPER GOOD (14 Pt); 03 Channise Lewis Assist (1 Asst)
2018,10062,2,511,03,Channise Lewis,2,05,Kaila Charles,JUMPER,2,22.0,23.0,05 Kaila Charles JUMPER GOOD (16 Pt); 03 Channise Lewis Assist (2 Asst)
2018,10062,2,478,24,Stephanie Jones,1,11,Taylor Mikesell,3PTR,3,22.0,26.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 24 Stephanie Jones Assist (1 Asst)
2018,10062,2,258,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,25.0,29.0,24 Stephanie Jones LAYUP GOOD (5 Pt); 01 Shakira Austin Assist (1 Asst)
2018,10062,2,115,11,Taylor Mikesell,2,24,Stephanie Jones,LAYUP,2,25.0,35.0,24 Stephanie Jones LAYUP GOOD (9 Pt); 11 Taylor Mikesell Assist (2 Asst)
2018,10062,2,18,05,Kaila Charles,2,01,Shakira Austin,JUMPER,2,25.0,40.0,01 Shakira Austin JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (2 Asst)
2018,10062,3,6,11,Taylor Mikesell,4,32,Sara Vujacic,3PTR,3,35.0,52.0,32 Sara Vujacic 3PTR GOOD (5 Pt); 11 Taylor Mikesell Assist (4 Asst)
2018,10062,4,589,34,Brianna Fraser,1,32,Sara Vujacic,LAYUP,2,35.0,54.0,32 Sara Vujacic LAYUP GOOD (7 Pt); 34 Brianna Fraser Assist (1 Asst)
2018,10062,4,534,11,Taylor Mikesell,5,24,Stephanie Jones,LAYUP,2,36.0,56.0,24 Stephanie Jones LAYUP GOOD (18 Pt); 11 Taylor Mikesell Assist (5 Asst)
2018,10062,4,452,32,Sara Vujacic,1,24,Stephanie Jones,LAYUP,2,42.0,62.0,24 Stephanie Jones LAYUP GOOD (20 Pt); 32 Sara Vujacic Assist (1 Asst)
2018,10062,4,375,05,Kaila Charles,3,34,Brianna Fraser,JUMPER,2,42.0,66.0,34 Brianna Fraser JUMPER GOOD (3 Pt); 05 Kaila Charles Assist (3 Asst)
