"source_id","file_id","team","period","score"
2015,9629,"Maryland",4,22
2015,9629,"Purdue",1,11
2015,9629,"Purdue",2,16
2015,9629,"Purdue",3,11
2015,9629,"Purdue",4,21
2015,9605,"Maryland",1,30
2015,9605,"Maryland",2,28
2015,9605,"Maryland",3,20
2015,9605,"Maryland",4,24
2015,9605,"UMass-Lowell",1,7
2015,9605,"UMass-Lowell",2,12
2015,9605,"UMass-Lowell",3,12
2015,9605,"UMass-Lowell",4,22
2015,9613,"Maryland",1,22
2015,9613,"Maryland",2,28
2015,9613,"Maryland",3,29
2015,9613,"Maryland",4,18
2015,9613,"Loyola",1,12
2015,9613,"Loyola",2,12
2015,9613,"Loyola",3,17
2015,9613,"Loyola",4,6
2015,9612,"Maryland",1,22
2015,9612,"Maryland",2,19
2015,9612,"Maryland",3,22
2015,9612,"Maryland",4,23
2015,9612,"Ccsu",1,2
2015,9612,"Ccsu",2,12
2015,9612,"Ccsu",3,22
2015,9612,"Ccsu",4,7
2015,9628,"Ohio State",1,24
2015,9628,"Ohio State",2,23
2015,9628,"Ohio State",3,28
2015,9628,"Ohio State",4,19
2015,9628,"Maryland",1,19
2015,9628,"Maryland",2,21
2015,9628,"Maryland",3,21
2015,9628,"Maryland",4,25
2015,9608,"Maryland",1,30
2015,9608,"Maryland",2,18
2015,9608,"Maryland",3,29
2015,9608,"Maryland",4,18
2015,9608,"Old Dominion",1,6
2015,9608,"Old Dominion",2,18
2015,9608,"Old Dominion",3,16
2015,9608,"Old Dominion",4,9
2015,9624,"Penn State",1,12
2015,9624,"Penn State",2,12
2015,9624,"Penn State",3,15
2015,9624,"Penn State",4,14
2015,9624,"Maryland",1,21
2015,9624,"Maryland",2,18
2015,9624,"Maryland",3,29
2015,9624,"Maryland",4,21
2015,9632,"Rutgers",1,13
2015,9632,"Rutgers",2,8
2015,9632,"Rutgers",3,17
2015,9632,"Rutgers",4,21
2015,9632,"Maryland",1,14
2015,9632,"Maryland",2,20
2015,9632,"Maryland",3,22
2015,9632,"Maryland",4,17
2015,9627,"Maryland",1,22
2015,9627,"Maryland",2,20
2015,9627,"Maryland",3,19
2015,9627,"Maryland",4,24
2015,9627,"Michigan State",1,14
2015,9627,"Michigan State",2,14
2015,9627,"Michigan State",3,20
2015,9627,"Michigan State",4,28
2015,9631,"Maryland",1,10
2015,9631,"Maryland",2,19
2015,9631,"Maryland",3,22
2015,9631,"Maryland",4,25
2015,9631,"Michigan",1,15
2015,9631,"Michigan",2,15
2015,9631,"Michigan",3,12
2015,9631,"Michigan",4,14
2015,9611,"Maryland",1,25
2015,9611,"Maryland",2,18
2015,9611,"Maryland",3,15
2015,9611,"Maryland",4,24
2015,9611,"Syracuse",1,15
2015,9611,"Syracuse",2,16
2015,9611,"Syracuse",3,19
2015,9611,"Syracuse",4,14
2015,9607,"Maryland",1,22
2015,9607,"Maryland",2,25
2015,9607,"Maryland",3,24
2015,9607,"Maryland",4,26
2015,9607,"Detroit",1,8
2015,9607,"Detroit",2,11
2015,9607,"Detroit",3,11
2015,9607,"Detroit",4,11
2015,9606,"Maryland",1,25
2015,9606,"Maryland",2,23
2015,9606,"Maryland",3,35
2015,9606,"Maryland",4,22
2015,9606,"High Point",1,14
2015,9606,"High Point",2,6
2015,9606,"High Point",3,17
2015,9606,"High Point",4,13
2015,9610,"Maryland",1,19
2015,9610,"Maryland",2,14
2015,9610,"Maryland",3,22
2015,9610,"Maryland",4,15
2015,9610,"Pittsburgh",1,11
2015,9610,"Pittsburgh",2,11
2015,9610,"Pittsburgh",3,11
2015,9610,"Pittsburgh",4,16
2015,9630,"Northwestern",1,5
2015,9630,"Northwestern",2,13
2015,9630,"Northwestern",3,28
2015,9630,"Northwestern",4,24
2015,9630,"Maryland",1,25
2015,9630,"Maryland",2,11
2015,9630,"Maryland",3,20
2015,9630,"Maryland",4,23
2015,9626,"Purdue",1,15
2015,9626,"Purdue",2,13
2015,9626,"Purdue",3,26
2015,9626,"Purdue",4,13
2015,9626,"Maryland",1,17
2015,9626,"Maryland",2,24
2015,9626,"Maryland",3,24
2015,9626,"Maryland",4,22
2015,9617,"Illinois",1,14
2015,9617,"Illinois",2,18
2015,9617,"Illinois",3,13
2015,9617,"Illinois",4,18
2015,9617,"Maryland",1,14
2015,9617,"Maryland",2,25
2015,9617,"Maryland",3,22
2015,9617,"Maryland",4,18
2015,9621,"Michigan",1,19
2015,9621,"Michigan",2,16
2015,9621,"Michigan",3,17
2015,9621,"Michigan",4,15
2015,9621,"Maryland",1,25
2015,9621,"Maryland",2,17
2015,9621,"Maryland",3,13
2015,9621,"Maryland",4,19
2015,9637,"Maryland",1,12
2015,9637,"Maryland",2,12
2015,9637,"Maryland",3,18
2015,9637,"Maryland",4,18
2015,9637,"Michigan State",1,14
2015,9637,"Michigan State",2,12
2015,9637,"Michigan State",3,10
2015,9637,"Michigan State",4,8
2015,9636,"Maryland",1,25
2015,9636,"Maryland",2,12
2015,9636,"Maryland",3,22
2015,9636,"Maryland",4,24
2015,9636,"Northwestern",1,14
2015,9636,"Northwestern",2,16
2015,9636,"Northwestern",3,16
2015,9636,"Northwestern",4,16
2015,9620,"Iowa",1,14
2015,9620,"Iowa",2,16
2015,9620,"Iowa",3,17
2015,9620,"Iowa",4,9
2015,9620,"Maryland",1,18
2015,9620,"Maryland",2,22
2015,9620,"Maryland",3,20
2015,9620,"Maryland",4,16
"2015","9616","Connecticut",1,21
"2015","9616","Connecticut",2,15
"2015","9616","Connecticut",3,20
"2015","9616","Connecticut",4,27
"2015","9616","Maryland",1,14
"2015","9616","Maryland",2,18
"2015","9616","Maryland",3,15
"2015","9616","Maryland",4,26
