source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2022,13181,3,68,10,Abby Meyers,4,05,Brinae Alexander,3PTR,3,59.0,41.0,05 Brinae Alexander 3PTR GOOD (11 Pt); 10 Abby Meyers Assist (4 Asst)
2022,13181,3,35,00,Shyanne Sellers,6,01,Diamond Miller,LAYUP,2,61.0,41.0,01 Diamond Miller LAYUP GOOD (17 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13181,4,571,10,Abby Meyers,5,13,Faith Masonius,LAYUP,2,63.0,44.0,13 Faith Masonius LAYUP GOOD (2 Pt); 10 Abby Meyers Assist (5 Asst)
2022,13181,4,538,05,Brinae Alexander,2,03,Lavender Briggs,LAYUP,2,65.0,47.0,03 Lavender Briggs LAYUP GOOD (4 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13181,4,262,05,Brinae Alexander,3,10,Abby Meyers,JUMPER,2,71.0,53.0,10 Abby Meyers JUMPER GOOD (14 Pt); 05 Brinae Alexander Assist (3 Asst)
2022,13181,4,238,00,Shyanne Sellers,7,05,Brinae Alexander,3PTR,3,74.0,53.0,05 Brinae Alexander 3PTR GOOD (14 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13181,4,156,10,Abby Meyers,6,05,Brinae Alexander,3PTR,3,77.0,54.0,05 Brinae Alexander 3PTR GOOD (17 Pt); 10 Abby Meyers Assist (6 Asst)
2022,13181,4,127,10,Abby Meyers,7,05,Brinae Alexander,3PTR,3,80.0,56.0,05 Brinae Alexander 3PTR GOOD (20 Pt); 10 Abby Meyers Assist (7 Asst)
2022,13182,1,474,13,Faith Masonius,1,00,Shyanne Sellers,3PTR,3,2.0,5.0,00 Shyanne Sellers 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13182,1,398,10,Abby Meyers,1,00,Shyanne Sellers,3PTR,3,4.0,10.0,00 Shyanne Sellers 3PTR GOOD (8 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13182,1,357,05,Brinae Alexander,1,00,Shyanne Sellers,3PTR,3,4.0,13.0,00 Shyanne Sellers 3PTR GOOD (11 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13182,1,322,01,Diamond Miller,1,13,Faith Masonius,3PTR,3,6.0,16.0,13 Faith Masonius 3PTR GOOD (5 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13182,1,221,03,Lavender Briggs,1,05,Brinae Alexander,JUMPER,2,6.0,22.0,05 Brinae Alexander JUMPER GOOD (4 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13182,1,186,00,Shyanne Sellers,1,13,Faith Masonius,JUMPER,2,9.0,24.0,13 Faith Masonius JUMPER GOOD (7 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13182,2,567,13,Faith Masonius,2,01,Diamond Miller,3PTR,3,18.0,31.0,01 Diamond Miller 3PTR GOOD (3 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13182,2,431,01,Diamond Miller,2,03,Lavender Briggs,LAYUP,2,18.0,33.0,03 Lavender Briggs LAYUP GOOD (2 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13182,2,342,24,Bri McDaniel,1,10,Abby Meyers,JUMPER,2,21.0,35.0,10 Abby Meyers JUMPER GOOD (4 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13182,2,300,10,Abby Meyers,2,12,Elisa Pinzan,JUMPER,2,21.0,37.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13182,2,2,10,Abby Meyers,3,05,Brinae Alexander,3PTR,3,27.0,42.0,05 Brinae Alexander 3PTR GOOD (7 Pt); 10 Abby Meyers Assist (3 Asst)
2022,13182,3,512,13,Faith Masonius,3,01,Diamond Miller,JUMPER,2,29.0,46.0,01 Diamond Miller JUMPER GOOD (5 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13182,3,359,03,Lavender Briggs,2,00,Shyanne Sellers,LAYUP,2,34.0,54.0,00 Shyanne Sellers LAYUP GOOD (19 Pt); 03 Lavender Briggs Assist (2 Asst)
2022,13182,3,321,11,Gia Cooke,1,15,Mila Reynolds,LAYUP,2,34.0,56.0,15 Mila Reynolds LAYUP GOOD (4 Pt); 11 Gia Cooke Assist (1 Asst)
2022,13182,4,422,05,Brinae Alexander,2,01,Diamond Miller,3PTR,3,51.0,68.0,01 Diamond Miller 3PTR GOOD (17 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13182,4,188,01,Diamond Miller,3,05,Brinae Alexander,3PTR,3,55.0,73.0,05 Brinae Alexander 3PTR GOOD (10 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13183,1,557,13,Faith Masonius,1,12,Elisa Pinzan,JUMPER,2,0.0,2.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13183,1,164,01,Diamond Miller,1,10,Abby Meyers,JUMPER,2,6.0,12.0,10 Abby Meyers JUMPER GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13183,2,443,05,Brinae Alexander,1,03,Lavender Briggs,3PTR,3,9.0,25.0,03 Lavender Briggs 3PTR GOOD (5 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13183,2,177,01,Diamond Miller,2,00,Shyanne Sellers,3PTR,3,11.0,35.0,00 Shyanne Sellers 3PTR GOOD (7 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13183,3,397,00,Shyanne Sellers,1,13,Faith Masonius,3PTR,3,18.0,45.0,13 Faith Masonius 3PTR GOOD (7 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13183,3,327,00,Shyanne Sellers,2,05,Brinae Alexander,LAYUP,2,23.0,49.0,05 Brinae Alexander LAYUP GOOD (3 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13183,4,593,01,Diamond Miller,3,00,Shyanne Sellers,LAYUP,2,34.0,57.0,00 Shyanne Sellers LAYUP GOOD (14 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13183,4,574,00,Shyanne Sellers,3,10,Abby Meyers,3PTR,3,34.0,60.0,10 Abby Meyers 3PTR GOOD (7 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13183,4,338,03,Lavender Briggs,1,00,Shyanne Sellers,JUMPER,2,40.0,64.0,00 Shyanne Sellers JUMPER GOOD (18 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13183,4,70,11,Gia Cooke,1,00,Shyanne Sellers,JUMPER,2,49.0,68.0,00 Shyanne Sellers JUMPER GOOD (20 Pt); 11 Gia Cooke Assist (1 Asst)
2022,13184,1,167,01,Diamond Miller,1,03,Lavender Briggs,3PTR,3,15.0,13.0,03 Lavender Briggs 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13184,1,118,10,Abby Meyers,1,01,Diamond Miller,LAYUP,2,17.0,15.0,01 Diamond Miller LAYUP GOOD (9 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13184,1,59,12,Elisa Pinzan,1,13,Faith Masonius,3PTR,3,22.0,15.0,13 Faith Masonius 3PTR GOOD (3 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13184,2,532,10,Abby Meyers,2,00,Shyanne Sellers,JUMPER,2,24.0,17.0,00 Shyanne Sellers JUMPER GOOD (4 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13184,2,392,01,Diamond Miller,2,10,Abby Meyers,3PTR,3,29.0,22.0,10 Abby Meyers 3PTR GOOD (8 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13184,2,301,00,Shyanne Sellers,1,13,Faith Masonius,3PTR,3,34.0,22.0,13 Faith Masonius 3PTR GOOD (6 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13184,2,260,13,Faith Masonius,1,00,Shyanne Sellers,3PTR,3,37.0,25.0,00 Shyanne Sellers 3PTR GOOD (7 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13184,3,558,12,Elisa Pinzan,2,01,Diamond Miller,LAYUP,2,43.0,29.0,01 Diamond Miller LAYUP GOOD (17 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13184,3,307,12,Elisa Pinzan,3,03,Lavender Briggs,JUMPER,2,48.0,34.0,03 Lavender Briggs JUMPER GOOD (5 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13184,3,278,13,Faith Masonius,2,10,Abby Meyers,LAYUP,2,50.0,34.0,10 Abby Meyers LAYUP GOOD (11 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13184,3,137,12,Elisa Pinzan,4,03,Lavender Briggs,LAYUP,2,52.0,38.0,03 Lavender Briggs LAYUP GOOD (7 Pt); 12 Elisa Pinzan Assist (4 Asst)
2022,13184,4,336,13,Faith Masonius,3,05,Brinae Alexander,LAYUP,2,60.0,50.0,05 Brinae Alexander LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13184,4,264,13,Faith Masonius,4,03,Lavender Briggs,3PTR,3,65.0,55.0,03 Lavender Briggs 3PTR GOOD (12 Pt); 13 Faith Masonius Assist (4 Asst)
2022,13185,1,569,13,Faith Masonius,1,01,Diamond Miller,LAYUP,2,2.0,2.0,01 Diamond Miller LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13185,1,488,01,Diamond Miller,1,10,Abby Meyers,LAYUP,2,4.0,2.0,10 Abby Meyers LAYUP GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13185,1,392,01,Diamond Miller,2,10,Abby Meyers,3PTR,3,9.0,5.0,10 Abby Meyers 3PTR GOOD (5 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13185,1,259,00,Shyanne Sellers,1,24,Bri McDaniel,3PTR,3,14.0,7.0,24 Bri McDaniel 3PTR GOOD (3 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13185,1,218,03,Lavender Briggs,1,10,Abby Meyers,LAYUP,2,16.0,7.0,10 Abby Meyers LAYUP GOOD (7 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13185,1,95,24,Bri McDaniel,1,01,Diamond Miller,JUMPER,2,23.0,9.0,01 Diamond Miller JUMPER GOOD (6 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13185,1,73,12,Elisa Pinzan,1,10,Abby Meyers,JUMPER,2,25.0,9.0,10 Abby Meyers JUMPER GOOD (9 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13185,2,248,05,Brinae Alexander,1,10,Abby Meyers,JUMPER,2,33.0,14.0,10 Abby Meyers JUMPER GOOD (13 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13185,2,199,10,Abby Meyers,1,05,Brinae Alexander,3PTR,3,36.0,14.0,05 Brinae Alexander 3PTR GOOD (3 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13185,2,110,00,Shyanne Sellers,2,13,Faith Masonius,JUMPER,2,38.0,16.0,13 Faith Masonius JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13185,2,3,00,Shyanne Sellers,3,10,Abby Meyers,3PTR,3,41.0,18.0,10 Abby Meyers 3PTR GOOD (16 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13185,3,431,13,Faith Masonius,2,10,Abby Meyers,JUMPER,2,45.0,22.0,10 Abby Meyers JUMPER GOOD (18 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13185,3,394,10,Abby Meyers,2,13,Faith Masonius,JUMPER,2,47.0,22.0,13 Faith Masonius JUMPER GOOD (4 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13185,3,314,12,Elisa Pinzan,2,00,Shyanne Sellers,JUMPER,2,52.0,27.0,00 Shyanne Sellers JUMPER GOOD (7 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13185,3,125,12,Elisa Pinzan,3,10,Abby Meyers,JUMPER,2,60.0,39.0,10 Abby Meyers JUMPER GOOD (20 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13185,3,31,05,Brinae Alexander,2,10,Abby Meyers,JUMPER,2,64.0,46.0,10 Abby Meyers JUMPER GOOD (22 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13185,4,572,01,Diamond Miller,3,00,Shyanne Sellers,3PTR,3,69.0,49.0,00 Shyanne Sellers 3PTR GOOD (12 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13185,4,552,05,Brinae Alexander,3,00,Shyanne Sellers,3PTR,3,72.0,51.0,00 Shyanne Sellers 3PTR GOOD (15 Pt); 05 Brinae Alexander Assist (3 Asst)
2022,13185,4,501,00,Shyanne Sellers,4,10,Abby Meyers,LAYUP,2,74.0,51.0,10 Abby Meyers LAYUP GOOD (24 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13185,4,467,10,Abby Meyers,3,12,Elisa Pinzan,LAYUP,2,76.0,54.0,12 Elisa Pinzan LAYUP GOOD (4 Pt); 10 Abby Meyers Assist (3 Asst)
2022,13185,4,340,12,Elisa Pinzan,4,24,Bri McDaniel,3PTR,3,79.0,56.0,24 Bri McDaniel 3PTR GOOD (8 Pt); 12 Elisa Pinzan Assist (4 Asst)
2022,13185,4,243,24,Bri McDaniel,2,03,Lavender Briggs,3PTR,3,82.0,58.0,03 Lavender Briggs 3PTR GOOD (5 Pt); 24 Bri McDaniel Assist (2 Asst)
2022,13185,4,134,12,Elisa Pinzan,5,15,Mila Reynolds,LAYUP,2,84.0,62.0,15 Mila Reynolds LAYUP GOOD (2 Pt); 12 Elisa Pinzan Assist (5 Asst)
2022,13186,1,344,13,Faith Masonius,1,12,Elisa Pinzan,JUMPER,2,9.0,6.0,12 Elisa Pinzan JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13186,1,51,13,Faith Masonius,2,03,Lavender Briggs,JUMPER,2,24.0,16.0,03 Lavender Briggs JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13186,1,20,00,Shyanne Sellers,1,05,Brinae Alexander,LAYUP,2,26.0,18.0,05 Brinae Alexander LAYUP GOOD (2 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13186,2,576,01,Diamond Miller,1,00,Shyanne Sellers,JUMPER,2,29.0,20.0,00 Shyanne Sellers JUMPER GOOD (8 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13186,2,534,05,Brinae Alexander,1,13,Faith Masonius,JUMPER,2,31.0,22.0,13 Faith Masonius JUMPER GOOD (2 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13186,2,464,13,Faith Masonius,3,00,Shyanne Sellers,LAYUP,2,35.0,24.0,00 Shyanne Sellers LAYUP GOOD (10 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13186,2,393,13,Faith Masonius,4,10,Abby Meyers,3PTR,3,40.0,27.0,10 Abby Meyers 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (4 Asst)
2022,13186,2,344,12,Elisa Pinzan,1,01,Diamond Miller,JUMPER,2,42.0,29.0,01 Diamond Miller JUMPER GOOD (6 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13186,2,319,12,Elisa Pinzan,2,10,Abby Meyers,LAYUP,2,45.0,31.0,10 Abby Meyers LAYUP GOOD (7 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13186,3,495,00,Shyanne Sellers,2,12,Elisa Pinzan,LAYUP,2,58.0,43.0,12 Elisa Pinzan LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13186,3,405,10,Abby Meyers,1,13,Faith Masonius,JUMPER,2,60.0,45.0,13 Faith Masonius JUMPER GOOD (4 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13186,3,38,00,Shyanne Sellers,3,10,Abby Meyers,3PTR,3,74.0,60.0,10 Abby Meyers 3PTR GOOD (15 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13186,4,426,13,Faith Masonius,5,00,Shyanne Sellers,LAYUP,2,81.0,66.0,00 Shyanne Sellers LAYUP GOOD (19 Pt); 13 Faith Masonius Assist (5 Asst)
2022,13187,1,225,05,Brinae Alexander,1,10,Abby Meyers,3PTR,3,10.0,7.0,10 Abby Meyers 3PTR GOOD (6 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13187,1,144,00,Shyanne Sellers,1,10,Abby Meyers,3PTR,3,15.0,7.0,10 Abby Meyers 3PTR GOOD (9 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13187,1,108,00,Shyanne Sellers,2,10,Abby Meyers,LAYUP,2,19.0,7.0,10 Abby Meyers LAYUP GOOD (11 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13187,2,584,13,Faith Masonius,1,10,Abby Meyers,LAYUP,2,21.0,7.0,10 Abby Meyers LAYUP GOOD (13 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13187,2,429,10,Abby Meyers,1,03,Lavender Briggs,LAYUP,2,29.0,16.0,03 Lavender Briggs LAYUP GOOD (6 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13187,2,336,00,Shyanne Sellers,3,01,Diamond Miller,LAYUP,2,31.0,19.0,01 Diamond Miller LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13187,2,290,12,Elisa Pinzan,1,01,Diamond Miller,JUMPER,2,34.0,24.0,01 Diamond Miller JUMPER GOOD (7 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13187,2,262,00,Shyanne Sellers,4,01,Diamond Miller,JUMPER,2,36.0,24.0,01 Diamond Miller JUMPER GOOD (9 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13187,2,67,00,Shyanne Sellers,5,01,Diamond Miller,JUMPER,2,42.0,30.0,01 Diamond Miller JUMPER GOOD (11 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13187,3,390,00,Shyanne Sellers,6,01,Diamond Miller,LAYUP,2,51.0,37.0,01 Diamond Miller LAYUP GOOD (17 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13187,3,340,12,Elisa Pinzan,2,00,Shyanne Sellers,JUMPER,2,54.0,37.0,00 Shyanne Sellers JUMPER GOOD (13 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13187,3,270,00,Shyanne Sellers,7,01,Diamond Miller,3PTR,3,59.0,42.0,01 Diamond Miller 3PTR GOOD (23 Pt); 00 Shyanne Sellers Assist (7 Asst)
2022,13187,3,203,05,Brinae Alexander,2,01,Diamond Miller,LAYUP,2,63.0,44.0,01 Diamond Miller LAYUP GOOD (25 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13187,4,566,13,Faith Masonius,2,10,Abby Meyers,JUMPER,2,71.0,46.0,10 Abby Meyers JUMPER GOOD (17 Pt); 13 Faith Masonius Assist (2 Asst)
2022,13187,4,433,00,Shyanne Sellers,8,05,Brinae Alexander,3PTR,3,78.0,48.0,05 Brinae Alexander 3PTR GOOD (5 Pt); 00 Shyanne Sellers Assist (8 Asst)
2022,13187,4,355,13,Faith Masonius,3,10,Abby Meyers,JUMPER,2,82.0,48.0,10 Abby Meyers JUMPER GOOD (19 Pt); 13 Faith Masonius Assist (3 Asst)
2022,13187,4,224,00,Shyanne Sellers,9,10,Abby Meyers,3PTR,3,87.0,48.0,10 Abby Meyers 3PTR GOOD (22 Pt); 00 Shyanne Sellers Assist (9 Asst)
2022,13187,4,72,05,Brinae Alexander,3,24,Bri McDaniel,3PTR,3,90.0,52.0,24 Bri McDaniel 3PTR GOOD (3 Pt); 05 Brinae Alexander Assist (3 Asst)
2022,13188,1,511,01,Diamond Miller,1,10,Abby Meyers,3PTR,3,0.0,5.0,10 Abby Meyers 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13188,1,141,01,Diamond Miller,2,24,Bri McDaniel,3PTR,3,13.0,12.0,24 Bri McDaniel 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13188,2,420,01,Diamond Miller,3,05,Brinae Alexander,JUMPER,2,20.0,21.0,05 Brinae Alexander JUMPER GOOD (2 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13188,2,394,01,Diamond Miller,4,10,Abby Meyers,LAYUP,2,20.0,23.0,10 Abby Meyers LAYUP GOOD (5 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13188,2,364,05,Brinae Alexander,1,01,Diamond Miller,JUMPER,2,20.0,25.0,01 Diamond Miller JUMPER GOOD (8 Pt); 05 Brinae Alexander Assist (1 Asst)
2022,13188,2,254,12,Elisa Pinzan,1,10,Abby Meyers,JUMPER,2,20.0,27.0,10 Abby Meyers JUMPER GOOD (7 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13188,2,91,01,Diamond Miller,5,24,Bri McDaniel,3PTR,3,20.0,32.0,24 Bri McDaniel 3PTR GOOD (6 Pt); 01 Diamond Miller Assist (5 Asst)
2022,13188,3,589,00,Shyanne Sellers,1,10,Abby Meyers,3PTR,3,22.0,37.0,10 Abby Meyers 3PTR GOOD (10 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13188,3,525,13,Faith Masonius,1,03,Lavender Briggs,JUMPER,2,22.0,41.0,03 Lavender Briggs JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13188,3,236,05,Brinae Alexander,2,24,Bri McDaniel,3PTR,3,31.0,46.0,24 Bri McDaniel 3PTR GOOD (9 Pt); 05 Brinae Alexander Assist (2 Asst)
2022,13188,3,206,00,Shyanne Sellers,2,05,Brinae Alexander,JUMPER,2,31.0,48.0,05 Brinae Alexander JUMPER GOOD (4 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13188,3,184,03,Lavender Briggs,1,01,Diamond Miller,LAYUP,2,31.0,50.0,01 Diamond Miller LAYUP GOOD (16 Pt); 03 Lavender Briggs Assist (1 Asst)
2022,13188,3,115,01,Diamond Miller,6,10,Abby Meyers,JUMPER,2,31.0,52.0,10 Abby Meyers JUMPER GOOD (12 Pt); 01 Diamond Miller Assist (6 Asst)
2022,13188,3,54,01,Diamond Miller,7,12,Elisa Pinzan,3PTR,3,35.0,55.0,12 Elisa Pinzan 3PTR GOOD (3 Pt); 01 Diamond Miller Assist (7 Asst)
2022,13188,4,547,24,Bri McDaniel,1,03,Lavender Briggs,LAYUP,2,40.0,59.0,03 Lavender Briggs LAYUP GOOD (6 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13188,4,453,12,Elisa Pinzan,2,24,Bri McDaniel,3PTR,3,40.0,65.0,24 Bri McDaniel 3PTR GOOD (14 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13188,4,362,15,Mila Reynolds,1,12,Elisa Pinzan,JUMPER,2,42.0,69.0,12 Elisa Pinzan JUMPER GOOD (5 Pt); 15 Mila Reynolds Assist (1 Asst)
2022,13188,4,293,12,Elisa Pinzan,3,03,Lavender Briggs,JUMPER,2,44.0,71.0,03 Lavender Briggs JUMPER GOOD (8 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13188,4,188,12,Elisa Pinzan,4,03,Lavender Briggs,JUMPER,2,50.0,75.0,03 Lavender Briggs JUMPER GOOD (10 Pt); 12 Elisa Pinzan Assist (4 Asst)
2022,13188,4,71,15,Mila Reynolds,2,02,Ava Sciolla,3PTR,3,52.0,78.0,02 Ava Sciolla 3PTR GOOD (3 Pt); 15 Mila Reynolds Assist (2 Asst)
2022,13189,1,265,12,Elisa Pinzan,1,01,Diamond Miller,LAYUP,2,8.0,7.0,01 Diamond Miller LAYUP GOOD (6 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13189,1,241,10,Abby Meyers,1,03,Lavender Briggs,JUMPER,2,10.0,10.0,03 Lavender Briggs JUMPER GOOD (2 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13189,1,101,01,Diamond Miller,1,13,Faith Masonius,LAYUP,2,12.0,15.0,13 Faith Masonius LAYUP GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
2022,13189,1,11,01,Diamond Miller,2,03,Lavender Briggs,JUMPER,2,14.0,20.0,03 Lavender Briggs JUMPER GOOD (4 Pt); 01 Diamond Miller Assist (2 Asst)
2022,13189,2,473,13,Faith Masonius,1,00,Shyanne Sellers,LAYUP,2,20.0,20.0,00 Shyanne Sellers LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13189,2,397,00,Shyanne Sellers,1,01,Diamond Miller,LAYUP,2,22.0,22.0,01 Diamond Miller LAYUP GOOD (10 Pt); 00 Shyanne Sellers Assist (1 Asst)
2022,13189,2,156,24,Bri McDaniel,1,01,Diamond Miller,LAYUP,2,24.0,32.0,01 Diamond Miller LAYUP GOOD (12 Pt); 24 Bri McDaniel Assist (1 Asst)
2022,13189,2,58,10,Abby Meyers,2,24,Bri McDaniel,LAYUP,2,28.0,37.0,24 Bri McDaniel LAYUP GOOD (2 Pt); 10 Abby Meyers Assist (2 Asst)
2022,13189,3,496,12,Elisa Pinzan,2,10,Abby Meyers,LAYUP,2,35.0,39.0,10 Abby Meyers LAYUP GOOD (6 Pt); 12 Elisa Pinzan Assist (2 Asst)
2022,13189,3,460,12,Elisa Pinzan,3,00,Shyanne Sellers,LAYUP,2,37.0,39.0,00 Shyanne Sellers LAYUP GOOD (6 Pt); 12 Elisa Pinzan Assist (3 Asst)
2022,13189,3,329,00,Shyanne Sellers,2,01,Diamond Miller,JUMPER,2,41.0,41.0,01 Diamond Miller JUMPER GOOD (19 Pt); 00 Shyanne Sellers Assist (2 Asst)
2022,13189,3,257,00,Shyanne Sellers,3,03,Lavender Briggs,LAYUP,2,43.0,43.0,03 Lavender Briggs LAYUP GOOD (6 Pt); 00 Shyanne Sellers Assist (3 Asst)
2022,13189,3,117,00,Shyanne Sellers,4,10,Abby Meyers,LAYUP,2,52.0,45.0,10 Abby Meyers LAYUP GOOD (13 Pt); 00 Shyanne Sellers Assist (4 Asst)
2022,13189,3,75,01,Diamond Miller,3,10,Abby Meyers,JUMPER,2,54.0,45.0,10 Abby Meyers JUMPER GOOD (15 Pt); 01 Diamond Miller Assist (3 Asst)
2022,13189,4,518,01,Diamond Miller,4,00,Shyanne Sellers,LAYUP,2,63.0,49.0,00 Shyanne Sellers LAYUP GOOD (8 Pt); 01 Diamond Miller Assist (4 Asst)
2022,13189,4,503,00,Shyanne Sellers,5,01,Diamond Miller,LAYUP,2,66.0,49.0,01 Diamond Miller LAYUP GOOD (25 Pt); 00 Shyanne Sellers Assist (5 Asst)
2022,13189,4,234,24,Bri McDaniel,2,01,Diamond Miller,LAYUP,2,76.0,63.0,01 Diamond Miller LAYUP GOOD (31 Pt); 24 Bri McDaniel Assist (2 Asst)
2022,13189,4,108,00,Shyanne Sellers,6,13,Faith Masonius,JUMPER,2,80.0,66.0,13 Faith Masonius JUMPER GOOD (6 Pt); 00 Shyanne Sellers Assist (6 Asst)
2022,13190,1,440,12,Elisa Pinzan,1,13,Faith Masonius,LAYUP,2,0.0,3.0,13 Faith Masonius LAYUP GOOD (2 Pt); 12 Elisa Pinzan Assist (1 Asst)
2022,13190,1,186,10,Abby Meyers,1,01,Diamond Miller,LAYUP,2,5.0,7.0,01 Diamond Miller LAYUP GOOD (5 Pt); 10 Abby Meyers Assist (1 Asst)
2022,13190,2,563,13,Faith Masonius,1,01,Diamond Miller,LAYUP,2,14.0,13.0,01 Diamond Miller LAYUP GOOD (7 Pt); 13 Faith Masonius Assist (1 Asst)
2022,13190,2,442,01,Diamond Miller,1,10,Abby Meyers,LAYUP,2,16.0,16.0,10 Abby Meyers LAYUP GOOD (2 Pt); 01 Diamond Miller Assist (1 Asst)
